seed_id,transmissibility_1,drugresist_1,drugresist_2
0,1.4920986070435172,0.75441625258141,1.126192605450112
1,1.7007989172574987,0.75441625258141,1.126192605450112
2,0.36256164436358207,1.158303081054623,1.0075352956655366
3,0.36256164436358207,1.158303081054623,0.7259871443030086
4,1.068140375978358,1.158303081054623,1.0075352956655366
