node_id,name,node_time,subpop_id,parent_id,color_trait_1,transmissibility_1
0,1.9218,1,9218,-1,#0000ff,0.0
89,.,2,-1,0,#0000ff,0.0
79,.,19,-1,89,#0000ff,0.0
20,312.7003,312,7003,79,#0000ff,0.0
54,.,28,-1,79,#0000ff,0.0
4,76.6582,76,6582,54,#0000ff,0.0
51,.,30,-1,54,#0000ff,0.0
24,345.5691,345,5691,51,#0000ff,0.0
29,399.7393,399,7393,51,#0000ff,0.0
85,.,14,-1,89,#0000ff,0.0
70,.,23,-1,85,#0000ff,0.0
28,398.2989,398,2989,70,#80007f,0.05
38,572.2276,572,2276,70,#0000ff,0.0
82,.,16,-1,85,#0000ff,0.0
73,.,21,-1,82,#0000ff,0.0
11,187.9966,187,9966,73,#0000ff,0.0
46,722.9963,722,9963,73,#3300cc,0.02
77,.,20,-1,82,#0000ff,0.0
44,701.8741,701,8741,77,#0000ff,0.0
58,.,28,-1,77,#0000ff,0.0
13,232.6163,232,6163,58,#0000ff,0.0
18,286.1376,286,1376,58,#0000ff,0.0
64,.,26,-1,77,#0000ff,0.0
19,291.360,291,360,64,#80007f,0.05
42,680.1508,680,1508,64,#0000ff,0.0
88,.,8,-1,89,#0000ff,0.0
84,.,14,-1,88,#0000ff,0.0
40,662.1261,662,1261,84,#0000ff,0.0
80,.,19,-1,84,#0000ff,0.0
48,.,31,-1,80,#0000ff,0.0
9,163.5739,163,5739,48,#0000ff,0.0
21,313.3710,313,3710,48,#0000ff,0.0
68,.,24,-1,80,#0000ff,0.0
50,.,31,-1,68,#0000ff,0.0
6,83.2308,83,2308,50,#0000ff,0.0
36,513.804,513,804,50,#0000ff,0.0
53,.,29,-1,68,#0000ff,0.0
14,241.9493,241,9493,53,#0000ff,0.0
33,474.3270,474,3270,53,#0000ff,0.0
87,.,10,-1,88,#0000ff,0.0
83,.,15,-1,87,#0000ff,0.0
75,.,20,-1,83,#0000ff,0.0
59,.,27,-1,75,#0000ff,0.0
12,214.4852,214,4852,59,#0000ff,0.0
43,685.5840,685,5840,59,#ff0000,0.1
67,.,24,-1,75,#0000ff,0.0
34,480.6253,480,6253,67,#0000ff,0.0
63,.,26,-1,67,#0000ff,0.0
15,242.1231,242,1231,63,#0000ff,0.0
60,.,27,-1,63,#0000ff,0.0
31,453.4948,453,4948,60,#0000ff,0.0
55,.,28,-1,60,#0000ff,0.0
2,62.7906,62,7906,55,#0000ff,0.0
45,715.2234,715,2234,55,#ff0000,0.1
81,.,18,-1,83,#0000ff,0.0
71,.,23,-1,81,#0000ff,0.0
30,407.8156,407,8156,71,#0000ff,0.0
52,.,30,-1,71,#0000ff,0.0
5,79.8406,79,8406,52,#0000ff,0.0
23,344.9878,344,9878,52,#0000ff,0.0
78,.,19,-1,81,#0000ff,0.0
39,602.5497,602,5497,78,#3300cc,0.02
74,.,21,-1,78,#0000ff,0.0
49,.,31,-1,74,#0000ff,0.0
3,69.6506,69,6506,49,#0000ff,0.0
32,466.9884,466,9884,49,#80007f,0.05
65,.,25,-1,74,#0000ff,0.0
7,125.618,125,618,65,#0000ff,0.0
57,.,28,-1,65,#0000ff,0.0
27,377.6637,377,6637,57,#0000ff,0.0
37,526.3084,526,3084,57,#0000ff,0.0
86,.,13,-1,87,#0000ff,0.0
66,.,25,-1,86,#0000ff,0.0
56,.,28,-1,66,#0000ff,0.0
22,327.7114,327,7114,56,#0000ff,0.0
47,.,45,-1,56,#0000ff,0.0
10,176.3142,176,3142,47,#0000ff,0.0
25,358.9711,358,9711,47,#0000ff,0.0
61,.,26,-1,66,#0000ff,0.0
17,251.8383,251,8383,61,#0000ff,0.0
35,482.1609,482,1609,61,#0000ff,0.0
76,.,20,-1,86,#0000ff,0.0
1,62.1495,62,1495,76,#0000ff,0.0
72,.,22,-1,76,#0000ff,0.0
26,367.4165,367,4165,72,#1900e6,0.01
69,.,23,-1,72,#0000ff,0.0
16,242.6928,242,6928,69,#3300cc,0.02
62,.,26,-1,69,#0000ff,0.0
8,148.6284,148,6284,62,#0000ff,0.0
41,676.1639,676,1639,62,#3300cc,0.02
