node_id,name,node_time,subpop_id,parent_id,color_trait_1,transmissibility_1
0,1.130,1,130,-1,#0000ff,0.36256164436358207
1,1.1019,1,1019,-1,#0000ff,0.36256164436358207
2,1.5911,1,5911,-1,#ff0000,1.7007989172574987
336,.,417,-1,2,#ff0000,1.7007989172574987
332,.,583,-1,336,#ff0000,1.7007989172574987
327,.,600,-1,332,#ff0000,1.7007989172574987
202,.,1490,-1,327,#ff0000,1.7007989172574987
46,1680.830,1680,830,202,#ff0000,1.7007989172574987
132,2993.3163,2993,3163,202,#ff0000,1.7007989172574987
310,.,679,-1,327,#ff0000,1.7007989172574987
5,933.1638,933,1638,310,#ff0000,1.7007989172574987
229,.,953,-1,310,#ff0000,1.7007989172574987
32,1449.8789,1449,8789,229,#ff0000,1.7007989172574987
57,1848.866,1848,866,229,#ff0000,1.7007989172574987
331,.,591,-1,332,#ff0000,1.7007989172574987
95,2396.1337,2396,1337,331,#ff0000,1.7007989172574987
330,.,592,-1,331,#ff0000,1.7007989172574987
305,.,687,-1,330,#ff0000,1.7007989172574987
183,.,1965,-1,305,#ff0000,1.7007989172574987
123,2857.3115,2857,3115,183,#ff0000,1.7007989172574987
182,.,2049,-1,183,#ff0000,1.7007989172574987
115,2772.3035,2772,3035,182,#ff0000,1.7007989172574987
152,3242.1983,3242,1983,182,#ff0000,1.7007989172574987
303,.,691,-1,305,#ff0000,1.7007989172574987
58,1862.8545,1862,8545,303,#ff0000,1.7007989172574987
300,.,699,-1,303,#ff0000,1.7007989172574987
291,.,720,-1,300,#ff0000,1.7007989172574987
45,1646.748,1646,748,291,#ff0000,1.7007989172574987
158,3319.7266,3319,7266,291,#ff0000,1.7007989172574987
297,.,705,-1,300,#ff0000,1.7007989172574987
263,.,813,-1,297,#ff0000,1.7007989172574987
82,2233.7134,2233,7134,263,#ff0000,1.7007989172574987
90,2367.1176,2367,1176,263,#ff0000,1.7007989172574987
294,.,708,-1,297,#ff0000,1.7007989172574987
39,1547.8445,1547,8445,294,#ff0000,1.7007989172574987
279,.,758,-1,294,#ff0000,1.7007989172574987
21,1262.5185,1262,5185,279,#ff0000,1.7007989172574987
277,.,770,-1,279,#ff0000,1.7007989172574987
133,3008.1354,3008,1354,277,#ff0000,1.7007989172574987
273,.,781,-1,277,#ff0000,1.7007989172574987
118,2796.9118,2796,9118,273,#ff0000,1.7007989172574987
267,.,809,-1,273,#ff0000,1.7007989172574987
73,2070.313,2070,313,267,#ff0000,1.7007989172574987
130,2944.7917,2944,7917,267,#ff0000,1.7007989172574987
329,.,594,-1,330,#ff0000,1.7007989172574987
320,.,650,-1,329,#ff0000,1.7007989172574987
212,.,1173,-1,320,#ff0000,1.7007989172574987
100,2481.1149,2481,1149,212,#ff0000,1.7007989172574987
146,3207.4620,3207,4620,212,#ff0000,1.7007989172574987
316,.,661,-1,320,#ff0000,1.7007989172574987
284,.,750,-1,316,#ff0000,1.7007989172574987
75,2097.4063,2097,4063,284,#ff0000,1.7007989172574987
275,.,777,-1,284,#ff0000,1.7007989172574987
108,2584.3958,2584,3958,275,#ff0000,1.7007989172574987
271,.,794,-1,275,#ff0000,1.7007989172574987
62,1893.6850,1893,6850,271,#ff0000,1.7007989172574987
266,.,809,-1,271,#ff0000,1.7007989172574987
256,.,860,-1,266,#ff0000,1.7007989172574987
197,.,1543,-1,256,#ff0000,1.7007989172574987
63,1894.5624,1894,5624,197,#ff0000,1.7007989172574987
86,2292.8530,2292,8530,197,#ff0000,1.7007989172574987
240,.,892,-1,256,#ff0000,1.7007989172574987
178,.,2436,-1,240,#ff0000,1.7007989172574987
148,3215.8829,3215,8829,178,#ff0000,1.7007989172574987
171,3570.9871,3570,9871,178,#ff0000,1.7007989172574987
217,.,1124,-1,240,#ff0000,1.7007989172574987
187,.,1875,-1,217,#ff0000,1.7007989172574987
64,1900.4797,1900,4797,187,#ff0000,1.7007989172574987
67,1995.7398,1995,7398,187,#ff0000,1.7007989172574987
196,.,1555,-1,217,#ff0000,1.7007989172574987
76,2098.186,2098,186,196,#ff0000,1.7007989172574987
110,2706.4093,2706,4093,196,#ff0000,1.7007989172574987
260,.,829,-1,266,#ff0000,1.7007989172574987
31,1446.649,1446,649,260,#ff0000,1.7007989172574987
60,1878.457,1878,457,260,#ff0000,1.7007989172574987
313,.,673,-1,316,#ff0000,1.7007989172574987
249,.,866,-1,313,#ff0000,1.7007989172574987
105,2551.1227,2551,1227,249,#ff0000,1.7007989172574987
245,.,868,-1,249,#ff0000,1.7007989172574987
138,3093.4751,3093,4751,245,#ff0000,1.7007989172574987
225,.,1027,-1,245,#ff0000,1.7007989172574987
43,1598.1215,1598,1215,225,#ff0000,1.7007989172574987
