node_id,name,node_time,subpop_id,parent_id,color_trait_1,transmissibility_1
0,1.130,1,130,-1,#0000ff,0.36256164436358207
1,1.1019,1,1019,-1,#0000ff,0.36256164436358207
2,1.5911,1,5911,-1,#ff0000,1.7007989172574987
308,.,17,-1,2,#ff0000,1.7007989172574987
304,.,310,-1,308,#ff0000,1.7007989172574987
201,.,605,-1,304,#ff0000,1.7007989172574987
96,2244.7673,2244,7673,201,#ff0000,1.7007989172574987
188,.,724,-1,201,#ff0000,1.7007989172574987
62,1774.3942,1774,3942,188,#ff0000,1.7007989172574987
150,3548.8032,3548,8032,188,#ff0000,1.7007989172574987
294,.,381,-1,304,#ff0000,1.7007989172574987
144,3397.3217,3397,3217,294,#ff0000,1.7007989172574987
245,.,488,-1,294,#ff0000,1.7007989172574987
151,3548.9659,3548,9659,245,#ff0000,1.7007989172574987
175,.,1245,-1,245,#ff0000,1.7007989172574987
68,1919.8941,1919,8941,175,#ff0000,1.7007989172574987
91,2187.5685,2187,5685,175,#ff0000,1.7007989172574987
305,.,246,-1,308,#ff0000,1.7007989172574987
176,.,1220,-1,305,#ff0000,1.7007989172574987
35,1368.1608,1368,1608,176,#ff0000,1.7007989172574987
57,1709.2846,1709,2846,176,#ff0000,1.7007989172574987
303,.,342,-1,305,#ff0000,1.7007989172574987
291,.,407,-1,303,#ff0000,1.7007989172574987
55,1695.8475,1695,8475,291,#ff0000,1.7007989172574987
289,.,408,-1,291,#ff0000,1.7007989172574987
61,1773.6087,1773,6087,289,#ff0000,1.7007989172574987
279,.,429,-1,289,#ff0000,1.7007989172574987
189,.,723,-1,279,#ff0000,1.7007989172574987
26,1075.4188,1075,4188,189,#ff0000,1.7007989172574987
155,3593.698,3593,698,189,#ff0000,1.7007989172574987
273,.,448,-1,279,#ff0000,1.7007989172574987
249,.,479,-1,273,#ff0000,1.7007989172574987
218,.,547,-1,249,#ff0000,1.7007989172574987
65,1873.9558,1873,9558,218,#ff0000,1.7007989172574987
92,2193.9203,2193,9203,218,#ff0000,1.7007989172574987
246,.,486,-1,249,#ff0000,1.7007989172574987
195,.,665,-1,246,#ff0000,1.7007989172574987
12,856.8100,856,8100,195,#ff0000,1.7007989172574987
127,3001.3986,3001,3986,195,#ff0000,1.7007989172574987
238,.,497,-1,246,#ff0000,1.7007989172574987
42,1398.2210,1398,2210,238,#ff0000,1.7007989172574987
226,.,516,-1,238,#ff0000,1.7007989172574987
89,2166.5425,2166,5425,226,#ff0000,1.7007989172574987
192,.,691,-1,226,#ff0000,1.7007989172574987
59,1751.8735,1751,8735,192,#ff0000,1.7007989172574987
186,.,779,-1,192,#ff0000,1.7007989172574987
56,1702.4099,1702,4099,186,#ff0000,1.7007989172574987
172,.,1428,-1,186,#ff0000,1.7007989172574987
46,1466.8449,1466,8449,172,#ff0000,1.7007989172574987
129,3077.7029,3077,7029,172,#ff0000,1.7007989172574987
257,.,467,-1,273,#ff0000,1.7007989172574987
165,.,2029,-1,257,#ff0000,1.7007989172574987
110,2549.3169,2549,3169,165,#ff0000,1.7007989172574987
117,2721.1326,2721,1326,165,#ff0000,1.7007989172574987
256,.,469,-1,257,#ff0000,1.7007989172574987
205,.,593,-1,256,#ff0000,1.7007989172574987
79,2040.1069,2040,1069,205,#ff0000,1.7007989172574987
202,.,599,-1,205,#ff0000,1.7007989172574987
78,2026.6472,2026,6472,202,#ff0000,1.7007989172574987
106,2488.3342,2488,3342,202,#ff0000,1.7007989172574987
253,.,473,-1,256,#ff0000,1.7007989172574987
210,.,590,-1,253,#ff0000,1.7007989172574987
76,2021.63,2021,63,210,#ff0000,1.7007989172574987
102,2340.3537,2340,3537,210,#ff0000,1.7007989172574987
250,.,478,-1,253,#ff0000,1.7007989172574987
14,913.3517,913,3517,250,#ff0000,1.7007989172574987
248,.,479,-1,250,#ff0000,1.7007989172574987
54,1687.7271,1687,7271,248,#ff0000,1.7007989172574987
180,.,956,-1,248,#ff0000,1.7007989172574987
136,3228.4896,3228,4896,180,#ff0000,1.7007989172574987
148,3502.127,3502,127,180,#ff0000,1.7007989172574987
247,.,481,-1,248,#ff0000,1.7007989172574987
8,728.5860,728,5860,247,#ff0000,1.7007989172574987
208,.,592,-1,247,#ff0000,1.7007989172574987
53,1592.9839,1592,9839,208,#ff0000,1.7007989172574987
88,2143.2178,2143,2178,208,#ff0000,1.7007989172574987
240,.,494,-1,247,#ff0000,1.7007989172574987
157,3607.2896,3607,2896,240,#ff0000,1.7007989172574987
236,.,500,-1,240,#ff0000,1.7007989172574987
168,.,1948,-1,236,#ff0000,1.7007989172574987
147,3496.1587,3496,1587,168,#ff0000,1.7007989172574987
166,.,1977,-1,168,#ff0000,1.7007989172574987
