node_id,name,node_time,subpop_id,parent_id,color_trait_1,transmissibility_1
0,1.1188,1,1188,-1,#860079,1.068140375978358
285,.,4,-1,0,#860079,1.068140375978358
269,.,111,-1,285,#860079,1.068140375978358
251,.,170,-1,269,#860079,1.068140375978358
37,1293.4680,1293,4680,251,#860079,1.068140375978358
44,1440.4966,1440,4966,251,#860079,1.068140375978358
263,.,130,-1,269,#860079,1.068140375978358
25,984.9742,984,9742,263,#860079,1.068140375978358
258,.,145,-1,263,#860079,1.068140375978358
6,480.2684,480,2684,258,#860079,1.068140375978358
36,1212.825,1212,825,258,#860079,1.068140375978358
56,1732.3987,1732,3987,258,#860079,1.068140375978358
283,.,11,-1,285,#860079,1.068140375978358
166,.,382,-1,283,#860079,1.068140375978358
50,1581.7213,1581,7213,166,#860079,1.068140375978358
54,1700.8835,1700,8835,166,#860079,1.068140375978358
282,.,14,-1,283,#860079,1.068140375978358
243,.,191,-1,282,#860079,1.068140375978358
78,2290.2404,2290,2404,243,#860079,1.068140375978358
189,.,330,-1,243,#860079,1.068140375978358
15,813.4450,813,4450,189,#860079,1.068140375978358
49,1570.6271,1570,6271,189,#860079,1.068140375978358
278,.,47,-1,282,#860079,1.068140375978358
255,.,148,-1,278,#860079,1.068140375978358
109,2794.7099,2794,7099,255,#860079,1.068140375978358
247,.,183,-1,255,#860079,1.068140375978358
5,311.9883,311,9883,247,#860079,1.068140375978358
232,.,230,-1,247,#860079,1.068140375978358
47,1515.8074,1515,8074,232,#860079,1.068140375978358
217,.,249,-1,232,#860079,1.068140375978358
7,580.2113,580,2113,217,#860079,1.068140375978358
71,2090.7275,2090,7275,217,#860079,1.068140375978358
262,.,133,-1,278,#860079,1.068140375978358
53,1613.7519,1613,7519,262,#860079,1.068140375978358
257,.,145,-1,262,#860079,1.068140375978358
200,.,309,-1,257,#860079,1.068140375978358
9,687.6354,687,6354,200,#860079,1.068140375978358
85,2406.2770,2406,2770,200,#860079,1.068140375978358
248,.,181,-1,257,#860079,1.068140375978358
26,1048.9610,1048,9610,248,#860079,1.068140375978358
216,.,249,-1,248,#860079,1.068140375978358
14,788.2183,788,2183,216,#860079,1.068140375978358
17,858.1021,858,1021,216,#860079,1.068140375978358
1,1.1290,1,1290,-1,#0000ff,0.36256164436358207
280,.,18,-1,1,#0000ff,0.36256164436358207
22,964.235,964,235,280,#0000ff,0.36256164436358207
46,1472.3641,1472,3641,280,#0000ff,0.36256164436358207
2,1.4059,1,4059,-1,#ff0000,1.7007989172574987
277,.,64,-1,2,#ff0000,1.7007989172574987
238,.,213,-1,277,#ff0000,1.7007989172574987
204,.,300,-1,238,#ff0000,1.7007989172574987
156,.,1132,-1,204,#ff0000,1.7007989172574987
39,1317.7387,1317,7387,156,#ff0000,1.7007989172574987
135,3247.1838,3247,1838,156,#ff0000,1.7007989172574987
195,.,313,-1,204,#ff0000,1.7007989172574987
65,1948.3752,1948,3752,195,#ff0000,1.7007989172574987
104,2729.6076,2729,6076,195,#ff0000,1.7007989172574987
208,.,276,-1,238,#ff0000,1.7007989172574987
67,1966.1177,1966,1177,208,#ff0000,1.7007989172574987
138,3375.2868,3375,2868,208,#ff0000,1.7007989172574987
275,.,80,-1,277,#ff0000,1.7007989172574987
242,.,196,-1,275,#ff0000,1.7007989172574987
223,.,239,-1,242,#ff0000,1.7007989172574987
191,.,322,-1,223,#ff0000,1.7007989172574987
163,.,476,-1,191,#ff0000,1.7007989172574987
76,2209.9074,2209,9074,163,#ff0000,1.7007989172574987
129,3145.3201,3145,3201,163,#ff0000,1.7007989172574987
171,.,368,-1,191,#ff0000,1.7007989172574987
19,937.9619,937,9619,171,#ff0000,1.7007989172574987
66,1957.3296,1957,3296,171,#ff0000,1.7007989172574987
218,.,247,-1,223,#ff0000,1.7007989172574987
160,.,681,-1,218,#ff0000,1.7007989172574987
83,2399.3755,2399,3755,160,#ff0000,1.7007989172574987
155,.,1173,-1,160,#ff0000,1.7007989172574987
108,2793.3289,2793,3289,155,#ff0000,1.7007989172574987
148,3601.4857,3601,4857,155,#ff0000,1.7007989172574987
194,.,315,-1,218,#ff0000,1.7007989172574987
114,2858.1312,2858,1312,194,#ff0000,1.7007989172574987
183,.,348,-1,194,#ff0000,1.7007989172574987
18,896.4996,896,4996,183,#ff0000,1.7007989172574987
175,.,363,-1,183,#ff0000,1.7007989172574987
24,984.868,984,868,175,#ff0000,1.7007989172574987
60,1796.2776,1796,2776,175,#ff0000,1.7007989172574987
162,.,494,-1,175,#ff0000,1.7007989172574987
29,1106.2789,1106,2789,162,#ff0000,1.7007989172574987
120,2981.1617,2981,1617,162,#ff0000,1.7007989172574987
203,.,308,-1,218,#ff0000,1.7007989172574987
74,2201.5121,2201,5121,203,#ff0000,1.7007989172574987
145,3539.4679,3539,4679,203,#ff0000,1.7007989172574987
240,.,198,-1,242,#ff0000,1.7007989172574987
228,.,235,-1,240,#ff0000,1.7007989172574987
62,1900.9441,1900,9441,228,#ff0000,1.7007989172574987
176,.,363,-1,228,#ff0000,1.7007989172574987
77,2251.658,2251,658,176,#ff0000,1.7007989172574987
168,.,377,-1,176,#ff0000,1.7007989172574987
90,2482.3175,2482,3175,168,#ff0000,1.7007989172574987
143,3507.3578,3507,3578,168,#ff0000,1.7007989172574987
239,.,204,-1,240,#ff0000,1.7007989172574987
159,.,831,-1,239,#ff0000,1.7007989172574987
32,1124.7636,1124,7636,159,#ff0000,1.7007989172574987
88,2460.3873,2460,3873,159,#ff0000,1.7007989172574987
234,.,228,-1,239,#ff0000,1.7007989172574987
99,2630.4235,2630,4235,234,#ff0000,1.7007989172574987
233,.,229,-1,234,#ff0000,1.7007989172574987
147,3559.6003,3559,6003,233,#ff0000,1.7007989172574987
198,.,310,-1,233,#ff0000,1.7007989172574987
106,2768.4984,2768,4984,198,#ff0000,1.7007989172574987
187,.,339,-1,198,#ff0000,1.7007989172574987
55,1722.9570,1722,9570,187,#ff0000,1.7007989172574987
164,.,438,-1,187,#ff0000,1.7007989172574987
48,1565.8699,1565,8699,164,#ff0000,1.7007989172574987
97,2591.20,2591,20,164,#ff0000,1.7007989172574987
274,.,81,-1,275,#ff0000,1.7007989172574987
267,.,116,-1,274,#ff0000,1.7007989172574987
151,.,1802,-1,267,#ff0000,1.7007989172574987
75,2203.7525,2203,7525,151,#ff0000,1.7007989172574987
91,2496.3492,2496,3492,151,#ff0000,1.7007989172574987
264,.,130,-1,267,#ff0000,1.7007989172574987
113,2851.2509,2851,2509,264,#ff0000,1.7007989172574987
185,.,341,-1,264,#ff0000,1.7007989172574987
51,1586.4487,1586,4487,185,#ff0000,1.7007989172574987
180,.,357,-1,185,#ff0000,1.7007989172574987
33,1126.5902,1126,5902,180,#ff0000,1.7007989172574987
161,.,644,-1,180,#ff0000,1.7007989172574987
58,1755.2124,1755,2124,161,#ff0000,1.7007989172574987
149,3623.7605,3623,7605,161,#ff0000,1.7007989172574987
270,.,111,-1,274,#ff0000,1.7007989172574987
256,.,146,-1,270,#ff0000,1.7007989172574987
107,2787.908,2787,908,256,#ff0000,1.7007989172574987
245,.,187,-1,256,#ff0000,1.7007989172574987
201,.,308,-1,245,#ff0000,1.7007989172574987
153,.,1466,-1,201,#ff0000,1.7007989172574987
84,2403.8981,2403,8981,153,#ff0000,1.7007989172574987
130,3158.3181,3158,3181,153,#ff0000,1.7007989172574987
193,.,320,-1,201,#ff0000,1.7007989172574987
43,1433.4770,1433,4770,193,#ff0000,1.7007989172574987
179,.,357,-1,193,#ff0000,1.7007989172574987
132,3200.1704,3200,1704,179,#ff0000,1.7007989172574987
154,.,1343,-1,179,#ff0000,1.7007989172574987
140,3440.5641,3440,5641,154,#ff0000,1.7007989172574987
146,3553.8898,3553,8898,154,#ff0000,1.7007989172574987
229,.,234,-1,245,#ff0000,1.7007989172574987
