node_id,name,node_time,subpop_id,parent_id,color_trait_1,transmissibility_1
0,1.130,1,130,-1,#0000ff,0.36256164436358207
262,.,468,-1,0,#0000ff,0.36256164436358207
9,794.8600,794,8600,262,#0000ff,0.36256164436358207
74,2115.5367,2115,5367,262,#0000ff,0.36256164436358207
1,1.1019,1,1019,-1,#0000ff,0.36256164436358207
322,.,7,-1,1,#0000ff,0.36256164436358207
319,.,123,-1,322,#0000ff,0.36256164436358207
308,.,229,-1,319,#0000ff,0.36256164436358207
12,856.5305,856,5305,308,#0000ff,0.36256164436358207
59,1858.7937,1858,7937,308,#0000ff,0.36256164436358207
318,.,138,-1,319,#0000ff,0.36256164436358207
303,.,267,-1,318,#0000ff,0.36256164436358207
278,.,403,-1,303,#0000ff,0.36256164436358207
250,.,524,-1,278,#0000ff,0.36256164436358207
11,839.9476,839,9476,250,#0000ff,0.36256164436358207
49,1702.293,1702,293,250,#0000ff,0.36256164436358207
54,1743.5718,1743,5718,49,#0000ff,0.36256164436358207
269,.,426,-1,278,#0000ff,0.36256164436358207
17,1016.9414,1016,9414,269,#0000ff,0.36256164436358207
263,.,457,-1,269,#0000ff,0.36256164436358207
91,2462.5144,2462,5144,263,#0000ff,0.36256164436358207
218,.,929,-1,263,#0000ff,0.36256164436358207
76,2166.5069,2166,5069,218,#0000ff,0.36256164436358207
89,2403.8350,2403,8350,218,#0000ff,0.36256164436358207
282,.,385,-1,303,#0000ff,0.36256164436358207
35,1451.6977,1451,6977,282,#0000ff,0.36256164436358207
276,.,408,-1,282,#0000ff,0.36256164436358207
267,.,430,-1,276,#0000ff,0.36256164436358207
7,702.925,702,925,267,#0000ff,0.36256164436358207
27,1184.744,1184,744,267,#0000ff,0.36256164436358207
271,.,421,-1,276,#0000ff,0.36256164436358207
18,1022.7005,1022,7005,271,#0000ff,0.36256164436358207
22,1136.8642,1136,8642,271,#0000ff,0.36256164436358207
311,.,190,-1,318,#0000ff,0.36256164436358207
23,1143.353,1143,353,311,#0000ff,0.36256164436358207
