node_id,name,node_time,subpop_id,parent_id,color_trait_1,transmissibility_1
0,1.7087,1,7087,-1,#0000ff,0.0
7290,.,9,-1,0,#0000ff,0.0
7284,.,26,-1,7290,#0000ff,0.0
7260,.,36,-1,7284,#0000ff,0.0
7225,.,42,-1,7260,#0000ff,0.0
7159,.,47,-1,7225,#0000ff,0.0
6824,.,56,-1,7159,#0000ff,0.0
6291,.,63,-1,6824,#0000ff,0.0
1301,295.7594,295,7594,6291,#0000ff,0.0
3194,620.21414,620,21414,6291,#0000ff,0.0
6315,.,62,-1,6824,#0000ff,0.0
1937,403.3892,403,3892,6315,#db0024,0.12000000000000001
6221,.,63,-1,6315,#0000ff,0.0
526,163.7346,163,7346,6221,#0000ff,0.0
2118,431.4509,431,4509,6221,#0000ff,0.0
7115,.,49,-1,7159,#0000ff,0.0
5163,.,87,-1,7115,#0000ff,0.0
765,204.23470,204,23470,5163,#0000ff,0.0
4167,.,373,-1,5163,#5b00a4,0.05
2316,464.13528,464,13528,4167,#5b00a4,0.05
2438,484.19498,484,19498,4167,#5b00a4,0.05
6558,.,60,-1,7115,#0000ff,0.0
334,132.9193,132,9193,6558,#0000ff,0.0
527,163.16272,163,16272,6558,#0000ff,0.0
7194,.,45,-1,7225,#0000ff,0.0
6774,.,57,-1,7194,#0000ff,0.0
6196,.,64,-1,6774,#0000ff,0.0
146,98.5353,98,5353,6196,#0000ff,0.0
856,218.23990,218,23990,6196,#0000ff,0.0
5744,.,70,-1,6196,#0000ff,0.0
1225,285.5528,285,5528,5744,#5b00a4,0.05
5115,.,92,-1,5744,#0000ff,0.0
1237,286.12230,286,12230,5115,#5b00a4,0.05
4848,.,156,-1,5115,#0000ff,0.0
2518,498.21351,498,21351,4848,#0000ff,0.0
3483,670.10196,670,10196,4848,#5b00a4,0.05
6350,.,62,-1,6774,#0000ff,0.0
5776,.,69,-1,6350,#0000ff,0.0
1888,394.3053,394,3053,5776,#0000ff,0.0
4779,.,176,-1,5776,#0000ff,0.0
2404,478.21932,478,21932,4779,#0000ff,0.0
4303,.,321,-1,4779,#0000ff,0.0
1825,383.16491,383,16491,4303,#0000ff,0.0
3962,.,490,-1,4303,#0000ff,0.0
2703,536.9194,536,9194,3962,#0000ff,0.0
2972,582.16244,582,16244,3962,#0000ff,0.0
6001,.,66,-1,6350,#0000ff,0.0
4960,.,130,-1,6001,#0000ff,0.0
1023,246.3393,246,3393,4960,#0000ff,0.0
4827,.,164,-1,4960,#0000ff,0.0
2012,413.13904,413,13904,4827,#0000ff,0.0
3637,697.5346,697,5346,4827,#0000ff,0.0
5029,.,113,-1,6001,#0000ff,0.0
1720,364.1981,364,1981,5029,#0000ff,0.0
2128,433.12005,433,12005,5029,#0000ff,0.0
7100,.,50,-1,7194,#0000ff,0.0
6264,.,63,-1,7100,#0000ff,0.0
49,83.20443,83,20443,6264,#0000ff,0.0
2829,557.4129,557,4129,6264,#3600c9,0.03
6994,.,53,-1,7100,#0000ff,0.0
5207,.,84,-1,6994,#0000ff,0.0
922,231.5045,231,5045,5207,#0000ff,0.0
3568,684.8616,684,8616,5207,#80007f,0.07
6573,.,60,-1,6994,#0000ff,0.0
617,178.23031,178,23031,6573,#0000ff,0.0
6200,.,64,-1,6573,#0000ff,0.0
5617,.,71,-1,6200,#0000ff,0.0
612,177.16935,177,16935,5617,#0000ff,0.0
635,182.9043,182,9043,5617,#0000ff,0.0
5691,.,70,-1,6200,#0000ff,0.0
1173,274.21273,274,21273,5691,#0000ff,0.0
5043,.,109,-1,5691,#0000ff,0.0
3227,625.12716,625,12716,5043,#5b00a4,0.05
4437,.,275,-1,5043,#0000ff,0.0
1179,276.1689,276,1689,4437,#0000ff,0.0
3810,723.19597,723,19597,4437,#0000ff,0.0
7196,.,44,-1,7225,#0000ff,0.0
7059,.,51,-1,7196,#0000ff,0.0
6764,.,57,-1,7059,#0000ff,0.0
5371,.,76,-1,6764,#0000ff,0.0
182,104.17322,104,17322,5371,#0000ff,0.0
4775,.,177,-1,5371,#0000ff,0.0
1978,409.12485,409,12485,4775,#1200ed,0.01
2344,469.4868,469,4868,4775,#0000ff,0.0
2348,470.4868,470,4868,2344,#0000ff,0.0
6475,.,61,-1,6764,#0000ff,0.0
6048,.,66,-1,6475,#0000ff,0.0
344,133.15603,133,15603,6048,#0000ff,0.0
3010,588.1270,588,1270,6048,#3600c9,0.03
6376,.,62,-1,6475,#0000ff,0.0
595,174.20952,174,20952,6376,#0000ff,0.0
989,242.7178,242,7178,595,#0000ff,0.0
5855,.,68,-1,6376,#0000ff,0.0
2359,471.24331,471,24331,5855,#0000ff,0.0
5718,.,70,-1,5855,#0000ff,0.0
924,231.13486,231,13486,5718,#0000ff,0.0
2125,433.420,433,420,5718,#0000ff,0.0
6980,.,53,-1,7059,#0000ff,0.0
3078,600.2839,600,2839,6980,#b60049,0.1
6595,.,59,-1,6980,#0000ff,0.0
1866,389.19305,389,19305,6595,#0000ff,0.0
3617,694.2157,694,2157,6595,#0000ff,0.0
6803,.,56,-1,6980,#0000ff,0.0
5077,.,100,-1,6803,#0000ff,0.0
547,166.3207,166,3207,5077,#0000ff,0.0
5056,.,106,-1,5077,#0000ff,0.0
4702,.,194,-1,5056,#0000ff,0.0
930,232.11990,232,11990,4702,#0000ff,0.0
3425,662.6788,662,6788,4702,#0000ff,0.0
4759,.,181,-1,5056,#0000ff,0.0
843,216.24915,216,24915,4759,#0000ff,0.0
4505,.,254,-1,4759,#0000ff,0.0
2647,525.6608,525,6608,4505,#0000ff,0.0
4456,.,270,-1,4505,#0000ff,0.0
1660,356.23923,356,23923,4456,#0000ff,0.0
2361,472.8107,472,8107,4456,#0000ff,0.0
6600,.,59,-1,6803,#0000ff,0.0
6075,.,65,-1,6600,#0000ff,0.0
32,79.15001,79,15001,6075,#0000ff,0.0
1756,371.13710,371,13710,6075,#0000ff,0.0
6517,.,60,-1,6600,#0000ff,0.0
4761,.,181,-1,6517,#0000ff,0.0
724,197.6324,197,6324,4761,#0000ff,0.0
2322,465.22245,465,22245,4761,#4900b6,0.04
5088,.,98,-1,6517,#0000ff,0.0
1627,351.873,351,873,5088,#1200ed,0.01
4927,.,138,-1,5088,#0000ff,0.0
447,151.19260,151,19260,4927,#0000ff,0.0
1350,303.21951,303,21951,4927,#0000ff,0.0
7183,.,45,-1,7196,#0000ff,0.0
7058,.,51,-1,7183,#0000ff,0.0
6015,.,66,-1,7058,#0000ff,0.0
2659,527.10975,527,10975,6015,#2400db,0.02
5708,.,70,-1,6015,#0000ff,0.0
4867,.,153,-1,5708,#0000ff,0.0
2250,452.16310,452,16310,4867,#1200ed,0.01
3391,655.20732,655,20732,4867,#5b00a4,0.05
4925,.,138,-1,5708,#0000ff,0.0
905,226.7756,226,7756,4925,#0000ff,0.0
1874,390.22304,390,22304,4925,#0000ff,0.0
6818,.,56,-1,7058,#0000ff,0.0
6605,.,59,-1,6818,#0000ff,0.0
6485,.,61,-1,6605,#0000ff,0.0
5987,.,66,-1,6485,#0000ff,0.0
1670,358.9512,358,9512,5987,#2400db,0.02
3624,694.22982,694,22982,5987,#80007f,0.07
6118,.,65,-1,6485,#0000ff,0.0
4988,.,123,-1,6118,#0000ff,0.0
1280,292.16141,292,16141,4988,#2400db,0.02
4337,.,310,-1,4988,#0000ff,0.0
1651,355.10027,355,10027,4337,#0000ff,0.0
3427,662.12539,662,12539,4337,#0000ff,0.0
5434,.,75,-1,6118,#0000ff,0.0
439,149.20211,149,20211,5434,#0000ff,0.0
3938,.,511,-1,5434,#b60049,0.1
