node_id,name,node_time,subpop_id,parent_id,color_trait_1,transmissibility_1
0,1.18,1,18,-1,#ff0000,1.7007989172574987
397,.,14,-1,0,#ff0000,1.7007989172574987
331,.,410,-1,397,#ff0000,1.7007989172574987
240,.,1316,-1,331,#ff0000,1.7007989172574987
72,1634.9871,1634,9871,240,#ff0000,1.7007989172574987
223,.,1993,-1,240,#ff0000,1.7007989172574987
193,3431.9905,3431,9905,223,#ff0000,1.7007989172574987
199,3500.2944,3500,2944,223,#ff0000,1.7007989172574987
329,.,411,-1,331,#ff0000,1.7007989172574987
286,.,498,-1,329,#ff0000,1.7007989172574987
30,1152.285,1152,285,286,#ff0000,1.7007989172574987
260,.,918,-1,286,#ff0000,1.7007989172574987
111,2166.95,2166,95,260,#ff0000,1.7007989172574987
226,.,1889,-1,260,#ff0000,1.7007989172574987
127,2397.1112,2397,1112,226,#ff0000,1.7007989172574987
195,3470.570,3470,570,226,#ff0000,1.7007989172574987
325,.,416,-1,329,#ff0000,1.7007989172574987
42,1317.5586,1317,5586,325,#ff0000,1.7007989172574987
59,1525.8001,1525,8001,325,#ff0000,1.7007989172574987
394,.,168,-1,397,#ff0000,1.7007989172574987
391,.,199,-1,394,#ff0000,1.7007989172574987
247,.,1193,-1,391,#ff0000,1.7007989172574987
133,2483.7625,2483,7625,247,#ff0000,1.7007989172574987
230,.,1766,-1,247,#ff0000,1.7007989172574987
124,2347.1990,2347,1990,230,#ff0000,1.7007989172574987
150,2727.489,2727,489,230,#ff0000,1.7007989172574987
249,.,1140,-1,391,#ff0000,1.7007989172574987
36,1272.1525,1272,1525,249,#ff0000,1.7007989172574987
108,2135.2913,2135,2913,249,#ff0000,1.7007989172574987
393,.,169,-1,394,#ff0000,1.7007989172574987
97,1981.6377,1981,6377,393,#ff0000,1.7007989172574987
374,.,278,-1,393,#ff0000,1.7007989172574987
313,.,441,-1,374,#ff0000,1.7007989172574987
139,2570.3087,2570,3087,313,#ff0000,1.7007989172574987
294,.,478,-1,313,#ff0000,1.7007989172574987
21,945.5067,945,5067,294,#ff0000,1.7007989172574987
275,.,615,-1,294,#ff0000,1.7007989172574987
204,3611.4669,3611,4669,275,#ff0000,1.7007989172574987
273,.,644,-1,275,#ff0000,1.7007989172574987
29,1098.6359,1098,6359,273,#ff0000,1.7007989172574987
33,1239.1411,1239,1411,29,#ff0000,1.7007989172574987
51,1379.2525,1379,2525,273,#ff0000,1.7007989172574987
373,.,282,-1,374,#ff0000,1.7007989172574987
348,.,346,-1,373,#ff0000,1.7007989172574987
271,.,659,-1,348,#ff0000,1.7007989172574987
