node_id,name,node_time,subpop_id,parent_id,color_trait_1,transmissibility_1
0,1.29929,1,29929,-1,#0000ff,0.0
7375,.,6,-1,0,#0000ff,0.0
7367,.,19,-1,7375,#0000ff,0.0
7355,.,23,-1,7367,#0000ff,0.0
7249,.,34,-1,7355,#0000ff,0.0
6558,.,47,-1,7249,#0000ff,0.0
6180,.,50,-1,6558,#0000ff,0.0
5300,.,60,-1,6180,#0000ff,0.0
3128,610.9760,610,9760,5300,#0000ff,0.0
3281,635.9760,635,9760,3128,#0000ff,0.0
4172,.,290,-1,5300,#0000ff,0.0
1462,318.3142,318,3142,4172,#0000ff,0.0
3407,657.18045,657,18045,4172,#0000ff,0.0
5748,.,55,-1,6180,#0000ff,0.0
320,120.13349,120,13349,5748,#0000ff,0.0
3032,595.39473,595,39473,5748,#5e00a1,0.07
5435,.,58,-1,5748,#0000ff,0.0
262,111.14570,111,14570,5435,#0000ff,0.0
3976,.,424,-1,5435,#0000ff,0.0
2355,477.9286,477,9286,3976,#0000ff,0.0
3423,659.5588,659,5588,2355,#0000ff,0.0
3088,604.34910,604,34910,3976,#0000ff,0.0
6361,.,49,-1,6558,#0000ff,0.0
5638,.,56,-1,6361,#0000ff,0.0
738,195.41817,195,41817,5638,#0000ff,0.0
4502,.,153,-1,5638,#0000ff,0.0
923,230.16075,230,16075,4502,#5e00a1,0.07
3382,652.49479,652,49479,4502,#0000ff,0.0
5821,.,54,-1,6361,#0000ff,0.0
467,145.7848,145,7848,5821,#0000ff,0.0
2161,443.28125,443,28125,467,#0000ff,0.0
4505,.,152,-1,5821,#0000ff,0.0
687,186.9674,186,9674,4505,#0000ff,0.0
2508,505.21004,505,21004,4505,#0000ff,0.0
5002,.,66,-1,5821,#0000ff,0.0
903,227.35858,227,35858,5002,#0000ff,0.0
4240,.,257,-1,5002,#0000ff,0.0
3570,683.31915,683,31915,4240,#3500ca,0.04
4093,.,337,-1,4240,#4300bc,0.05
2102,433.12322,433,12322,4093,#4300bc,0.05
3855,729.31305,729,31305,4093,#4300bc,0.05
7138,.,38,-1,7249,#0000ff,0.0
5543,.,57,-1,7138,#0000ff,0.0
1936,403.30799,403,30799,5543,#0000ff,0.0
4589,.,120,-1,5543,#0000ff,0.0
1183,272.17013,272,17013,4589,#5e00a1,0.07
3437,661.10048,661,10048,4589,#4300bc,0.05
7005,.,41,-1,7138,#0000ff,0.0
6716,.,45,-1,7005,#0000ff,0.0
1163,270.10014,270,10014,6716,#0000ff,0.0
6239,.,50,-1,6716,#0000ff,0.0
4129,.,310,-1,6239,#0000ff,0.0
2647,528.48696,528,48696,4129,#0000ff,0.0
2687,536.21369,536,21369,4129,#0000ff,0.0
6032,.,52,-1,6239,#0000ff,0.0
4489,.,157,-1,6032,#0000ff,0.0
1063,253.30631,253,30631,4489,#0000ff,0.0
2074,429.4717,429,4717,4489,#1a00e5,0.02
4612,.,114,-1,6032,#0000ff,0.0
3849,728.32317,728,32317,4612,#1a00e5,0.02
4563,.,129,-1,4612,#0000ff,0.0
1017,245.40867,245,40867,4563,#1a00e5,0.02
4185,.,283,-1,4563,#1a00e5,0.02
2661,531.2851,531,2851,4185,#1a00e5,0.02
3101,606.49621,606,49621,4185,#1a00e5,0.02
6796,.,44,-1,7005,#0000ff,0.0
4923,.,68,-1,6796,#0000ff,0.0
2121,437.5056,437,5056,4923,#0000ff,0.0
2306,468.454,468,454,4923,#0000ff,0.0
6719,.,45,-1,6796,#0000ff,0.0
6002,.,52,-1,6719,#0000ff,0.0
3923,.,483,-1,6002,#4300bc,0.05
3288,636.22514,636,22514,3923,#4300bc,0.05
3362,649.26218,649,26218,3923,#4300bc,0.05
5781,.,55,-1,6002,#0000ff,0.0
1045,250.1292,250,1292,5781,#0000ff,0.0
5272,.,61,-1,5781,#0000ff,0.0
770,199.49609,199,49609,5272,#0000ff,0.0
4881,.,69,-1,5272,#0000ff,0.0
2382,481.49656,481,49656,4881,#1a00e5,0.02
2417,488.3974,488,3974,4881,#1a00e5,0.02
6347,.,49,-1,6719,#0000ff,0.0
1280,288.28244,288,28244,6347,#0000ff,0.0
5289,.,60,-1,6347,#0000ff,0.0
5068,.,64,-1,5289,#0000ff,0.0
1687,359.39173,359,39173,5068,#0000ff,0.0
2273,463.21482,463,21482,5068,#0000ff,0.0
5095,.,64,-1,5289,#0000ff,0.0
1817,383.44010,383,44010,5095,#0000ff,0.0
4492,.,156,-1,5095,#0000ff,0.0
1426,311.38655,311,38655,4492,#0000ff,0.0
2342,475.5893,475,5893,4492,#0000ff,0.0
7347,.,25,-1,7355,#0000ff,0.0
7186,.,36,-1,7347,#0000ff,0.0
6979,.,41,-1,7186,#0000ff,0.0
2737,546.6330,546,6330,6979,#0000ff,0.0
6545,.,47,-1,6979,#0000ff,0.0
5719,.,55,-1,6545,#0000ff,0.0
1373,303.907,303,907,5719,#0d00f2,0.01
1435,313.907,313,907,1373,#0d00f2,0.01
1715,364.3998,364,3998,5719,#0000ff,0.0
6442,.,48,-1,6545,#0000ff,0.0
3597,687.29966,687,29966,6442,#0000ff,0.0
4812,.,73,-1,6442,#0000ff,0.0
1294,291.6539,291,6539,4812,#4300bc,0.05
1527,330.20118,330,20118,4812,#4300bc,0.05
6806,.,44,-1,6979,#0000ff,0.0
3292,636.41134,636,41134,6806,#1a00e5,0.02
6446,.,48,-1,6806,#0000ff,0.0
5937,.,53,-1,6446,#0000ff,0.0
252,109.19929,109,19929,5937,#0000ff,0.0
5260,.,61,-1,5937,#0000ff,0.0
1076,256.42913,256,42913,5260,#4300bc,0.05
3542,678.16473,678,16473,5260,#0000ff,0.0
6111,.,51,-1,6446,#0000ff,0.0
269,112.30319,112,30319,6111,#0000ff,0.0
5013,.,65,-1,6111,#0000ff,0.0
603,168.49336,168,49336,5013,#0000ff,0.0
4431,.,182,-1,5013,#0000ff,0.0
2821,560.33689,560,33689,4431,#2800d7,0.03
3503,672.7212,672,7212,4431,#0000ff,0.0
7097,.,39,-1,7186,#0000ff,0.0
124,87.33965,87,33965,7097,#0000ff,0.0
406,135.13005,135,13005,7097,#0000ff,0.0
6939,.,42,-1,7097,#0000ff,0.0
6467,.,48,-1,6939,#0000ff,0.0
566,161.36078,161,36078,6467,#0000ff,0.0
1668,355.45362,355,45362,6467,#0000ff,0.0
6862,.,43,-1,6939,#0000ff,0.0
4219,.,269,-1,6862,#0000ff,0.0
1728,366.43054,366,43054,4219,#0000ff,0.0
3331,644.39988,644,39988,4219,#0000ff,0.0
6331,.,49,-1,6862,#0000ff,0.0
4955,.,67,-1,6331,#0000ff,0.0
321,120.24205,120,24205,4955,#0000ff,0.0
993,241.32004,241,32004,4955,#0000ff,0.0
5060,.,64,-1,6331,#0000ff,0.0
1663,355.16339,355,16339,5060,#0000ff,0.0
2014,416.47363,416,47363,5060,#0000ff,0.0
5856,.,54,-1,6331,#0000ff,0.0
4130,.,310,-1,5856,#0000ff,0.0
1820,384.1626,384,1626,4130,#0000ff,0.0
4020,.,388,-1,4130,#0000ff,0.0
1883,396.6919,396,6919,4020,#0000ff,0.0
3273,633.11881,633,11881,4020,#860079,0.1
4353,.,212,-1,5856,#0000ff,0.0
2777,552.13986,552,13986,4353,#0000ff,0.0
4279,.,242,-1,4353,#0000ff,0.0
2904,575.26010,575,26010,4279,#0000ff,0.0
3467,665.4041,665,4041,4279,#0000ff,0.0
7324,.,28,-1,7347,#0000ff,0.0
7278,.,32,-1,7324,#0000ff,0.0
7100,.,39,-1,7278,#0000ff,0.0
6406,.,48,-1,7100,#0000ff,0.0
3554,680.43328,680,43328,6406,#1a00e5,0.02
5532,.,57,-1,6406,#0000ff,0.0
1398,307.45428,307,45428,5532,#0000ff,0.0
2876,571.14174,571,14174,5532,#1a00e5,0.02
6158,.,51,-1,6406,#0000ff,0.0
4771,.,77,-1,6158,#0000ff,0.0
101,83.22664,83,22664,4771,#0000ff,0.0
235,106.4861,106,4861,4771,#0000ff,0.0
5811,.,54,-1,6158,#0000ff,0.0
2227,454.31720,454,31720,5811,#4300bc,0.05
4634,.,106,-1,5811,#0000ff,0.0
525,154.47457,154,47457,4634,#0000ff,0.0
634,173.16311,173,16311,4634,#0000ff,0.0
5972,.,53,-1,6158,#0000ff,0.0
4213,.,271,-1,5972,#0d00f2,0.01
2066,428.6774,428,6774,4213,#0d00f2,0.01
3322,642.30314,642,30314,2066,#2800d7,0.03
3443,661.40583,661,40583,3322,#2800d7,0.03
2558,514.26553,514,26553,4213,#2800d7,0.03
4680,.,94,-1,5972,#0000ff,0.0
2104,433.26176,433,26176,4680,#4300bc,0.05
2494,502.41240,502,41240,4680,#1a00e5,0.02
6190,.,50,-1,6406,#0000ff,0.0
3772,715.40293,715,40293,6190,#1a00e5,0.02
5879,.,54,-1,6190,#0000ff,0.0
