node_id,name,node_time,subpop_id,parent_id,color_trait_1,transmissibility_1
0,1.130,1,130,-1,#0000ff,0.36256164436358207
1,1.1019,1,1019,-1,#0000ff,0.36256164436358207
61,1462.4369,1462,4369,1,#0000ff,0.36256164436358207
2,1.5911,1,5911,-1,#e4001b,1.7007989172574987
3,1.8113,1,8113,-1,#780087,1.068140375978358
4,1.9308,1,9308,-1,#c0003f,1.4920986070435172
407,.,28,-1,4,#c0003f,1.4920986070435172
401,.,188,-1,407,#c0003f,1.4920986070435172
265,.,595,-1,401,#c0003f,1.4920986070435172
57,1390.3545,1390,3545,265,#c0003f,1.4920986070435172
225,.,1518,-1,265,#c0003f,1.4920986070435172
69,1542.339,1542,339,225,#c0003f,1.4920986070435172
164,2885.3012,2885,3012,225,#c0003f,1.4920986070435172
367,.,238,-1,401,#c0003f,1.4920986070435172
8,665.7024,665,7024,367,#c0003f,1.4920986070435172
227,.,1512,-1,367,#c0003f,1.4920986070435172
134,2339.3914,2339,3914,227,#c0003f,1.4920986070435172
148,2550.4697,2550,4697,227,#c0003f,1.4920986070435172
398,.,190,-1,401,#c0003f,1.4920986070435172
85,1702.738,1702,738,398,#c0003f,1.4920986070435172
397,.,191,-1,398,#c0003f,1.4920986070435172
267,.,585,-1,397,#c0003f,1.4920986070435172
49,1294.4020,1294,4020,267,#c0003f,1.4920986070435172
132,2319.3823,2319,3823,267,#c0003f,1.4920986070435172
336,.,295,-1,397,#c0003f,1.4920986070435172
53,1357.6066,1357,6066,336,#c0003f,1.4920986070435172
181,3150.383,3150,383,336,#c0003f,1.4920986070435172
395,.,192,-1,397,#c0003f,1.4920986070435172
321,.,325,-1,395,#c0003f,1.4920986070435172
30,1043.5609,1043,5609,321,#c0003f,1.4920986070435172
68,1538.4158,1538,4158,321,#c0003f,1.4920986070435172
392,.,201,-1,395,#c0003f,1.4920986070435172
381,.,221,-1,392,#c0003f,1.4920986070435172
228,.,1359,-1,381,#c0003f,1.4920986070435172
88,1744.9383,1744,9383,228,#c0003f,1.4920986070435172
216,.,2113,-1,228,#c0003f,1.4920986070435172
175,3058.4416,3058,4416,216,#c0003f,1.4920986070435172
215,.,2125,-1,216,#c0003f,1.4920986070435172
152,2672.5398,2672,5398,215,#c0003f,1.4920986070435172
169,2975.3970,2975,3970,215,#c0003f,1.4920986070435172
378,.,223,-1,381,#c0003f,1.4920986070435172
71,1555.1910,1555,1910,378,#c0003f,1.4920986070435172
373,.,229,-1,378,#c0003f,1.4920986070435172
7,598.2244,598,2244,373,#c0003f,1.4920986070435172
368,.,237,-1,373,#c0003f,1.4920986070435172
97,1862.3463,1862,3463,368,#c0003f,1.4920986070435172
361,.,253,-1,368,#c0003f,1.4920986070435172
138,2397.9220,2397,9220,361,#c0003f,1.4920986070435172
359,.,254,-1,361,#c0003f,1.4920986070435172
287,.,431,-1,359,#c0003f,1.4920986070435172
180,3136.5365,3136,5365,287,#c0003f,1.4920986070435172
238,.,1134,-1,287,#c0003f,1.4920986070435172
94,1819.9173,1819,9173,238,#c0003f,1.4920986070435172
115,2094.2866,2094,2866,238,#c0003f,1.4920986070435172
357,.,257,-1,359,#c0003f,1.4920986070435172
173,3015.200,3015,200,357,#c0003f,1.4920986070435172
223,.,1773,-1,357,#c0003f,1.4920986070435172
139,2414.1613,2414,1613,223,#c0003f,1.4920986070435172
145,2486.6817,2486,6817,223,#c0003f,1.4920986070435172
390,.,202,-1,392,#c0003f,1.4920986070435172
234,.,1223,-1,390,#c0003f,1.4920986070435172
70,1554.4748,1554,4748,234,#c0003f,1.4920986070435172
153,2684.2478,2684,2478,234,#c0003f,1.4920986070435172
388,.,207,-1,390,#c0003f,1.4920986070435172
125,2292.4053,2292,4053,388,#c0003f,1.4920986070435172
387,.,213,-1,388,#c0003f,1.4920986070435172
297,.,391,-1,387,#c0003f,1.4920986070435172
286,.,431,-1,297,#c0003f,1.4920986070435172
135,2345.2154,2345,2154,286,#c0003f,1.4920986070435172
160,2809.585,2809,585,286,#c0003f,1.4920986070435172
288,.,422,-1,297,#c0003f,1.4920986070435172
15,819.1579,819,1579,288,#c0003f,1.4920986070435172
74,1594.410,1594,410,288,#c0003f,1.4920986070435172
385,.,214,-1,387,#c0003f,1.4920986070435172
222,.,1950,-1,385,#c0003f,1.4920986070435172
111,2006.6672,2006,6672,222,#c0003f,1.4920986070435172
133,2336.8041,2336,8041,222,#c0003f,1.4920986070435172
379,.,222,-1,385,#c0003f,1.4920986070435172
313,.,343,-1,379,#c0003f,1.4920986070435172
165,2922.7045,2922,7045,313,#c0003f,1.4920986070435172
309,.,356,-1,313,#c0003f,1.4920986070435172
112,2057.5313,2057,5313,309,#c0003f,1.4920986070435172
