node_id,name,node_time,subpop_id,parent_id,color_trait_1,transmissibility_1,drug_resistance_1,drug_resistance_2
263,.,488,-1,264,#c0003f,0.6000000000000001,0.0,0.0
217,711.967,711,967,263,#c0003f,0.6000000000000001,0.0,0.0
257,.,496,-1,263,#c0003f,0.6000000000000001,0.0,0.0
166,571.8303,571,8303,257,#c0003f,0.6000000000000001,0.0,0.0
240,.,591,-1,257,#c0003f,0.6000000000000001,0.0,0.0
184,617.1057,617,1057,240,#c0003f,0.6000000000000001,0.0,0.0
216,707.1791,707,1791,240,#c0003f,0.6000000000000001,0.0,0.0
276,.,464,-1,282,#c0003f,0.6000000000000001,0.0,0.0
152,524.2589,524,2589,276,#c0003f,0.6000000000000001,0.0,0.0
268,.,483,-1,276,#c0003f,0.6000000000000001,0.0,0.0
154,530.7073,530,7073,268,#c0003f,0.6000000000000001,0.0,0.0
267,.,484,-1,268,#c0003f,0.6000000000000001,0.0,0.0
164,570.4443,570,4443,267,#c0003f,0.6000000000000001,0.0,0.0
261,.,490,-1,267,#c0003f,0.6000000000000001,0.0,0.0
193,642.7478,642,7478,261,#c0003f,0.6000000000000001,0.0,0.0
213,704.1267,704,1267,261,#c0003f,0.6000000000000001,0.0,0.0
258,.,496,-1,261,#c0003f,0.6000000000000001,0.0,0.0
176,586.2797,586,2797,258,#c0003f,0.6000000000000001,0.0,0.0
252,.,514,-1,258,#c0003f,0.6000000000000001,0.0,0.0
170,576.8442,576,8442,252,#c0003f,0.6000000000000001,0.0,0.0
211,694.2641,694,2641,252,#c0003f,0.6000000000000001,0.0,0.0
285,.,431,-1,288,#c0003f,0.6000000000000001,0.0,0.0
259,.,495,-1,285,#c0003f,0.6000000000000001,0.0,0.0
171,579.6405,579,6405,259,#c0003f,0.6000000000000001,0.0,0.0
255,.,504,-1,259,#c0003f,0.6000000000000001,0.0,0.0
191,636.3560,636,3560,255,#c0003f,0.6000000000000001,0.0,0.0
201,671.6146,671,6146,255,#c0003f,0.6000000000000001,0.0,0.0
284,.,432,-1,285,#c0003f,0.6000000000000001,0.0,0.0
158,554.5864,554,5864,284,#c0003f,0.6000000000000001,0.0,0.0
177,587.4987,587,4987,284,#c0003f,0.6000000000000001,0.0,0.0
341,.,54,-1,346,#0000ff,0,0,0
9,66.705,66,705,341,#0000ff,0,0,0
42,154.568,154,568,341,#0000ff,0,0,0
85,254.424,254,424,341,#4000bf,0.2,0.0,0.0
391,.,29,-1,414,#0000ff,0,0,0
16,84.601,84,601,391,#0000ff,0,0,0
382,.,31,-1,391,#0000ff,0,0,0
57,182.9018,182,9018,382,#0000ff,0,0,0
91,268.4589,268,4589,382,#0000ff,0,0,0
408,.,21,-1,414,#0000ff,0,0,0
28,117.5726,117,5726,408,#0000ff,0,0,0
54,178.1222,178,1222,408,#0000ff,0,0,0
321,.,291,-1,408,#0000ff,0,0,0
109,330.660,330,660,321,#0000ff,0,0,0
119,382.4037,382,4037,321,#0000ff,0,0,0
405,.,22,-1,408,#0000ff,0,0,0
40,148.8307,148,8307,405,#0000ff,0,0,0
402,.,23,-1,405,#0000ff,0,0,0
68,206.3441,206,3441,402,#0000ff,0.0,0.2,0.0
76,227.9845,227,9845,402,#0000ff,0,0,0
342,.,53,-1,402,#0000ff,0,0,0
36,132.9192,132,9192,342,#0000ff,0,0,0
320,.,296,-1,342,#0000ff,0,0,0
116,364.5355,364,5355,320,#0000ff,0,0,0
125,410.5925,410,5925,320,#0000ff,0,0,0
410,.,20,-1,414,#0000ff,0,0,0
395,.,28,-1,410,#0000ff,0,0,0
72,218.5599,218,5599,395,#4000bf,0.2,0.0,0.0
386,.,30,-1,395,#0000ff,0,0,0
13,81.4663,81,4663,386,#0000ff,0,0,0
343,.,51,-1,386,#0000ff,0,0,0
20,97.5129,97,5129,343,#0000ff,0,0,0
334,.,115,-1,343,#0000ff,0,0,0
55,178.2554,178,2554,334,#0000ff,0,0,0
104,310.7741,310,7741,334,#0000ff,0,0,0
374,.,32,-1,386,#0000ff,0,0,0
14,83.9269,83,9269,374,#0000ff,0.0,0.0,0.2
352,.,39,-1,374,#0000ff,0,0,0
67,205.6952,205,6952,352,#0000ff,0,0,0
315,.,326,-1,352,#4000bf,0.2,0.0,0.0
111,342.8025,342,8025,315,#4000bf,0.2,0.0,0.0
127,413.6663,413,6663,315,#4000bf,0.2,0.0,0.0
406,.,22,-1,410,#0000ff,0,0,0
392,.,28,-1,406,#0000ff,0,0,0
30,120.2998,120,2998,392,#0000ff,0,0,0
324,.,258,-1,392,#0000ff,0,0,0
101,295.3007,295,3007,324,#0000ff,0,0,0
108,323.350,323,350,324,#0000ff,0,0,0
383,.,30,-1,392,#0000ff,0,0,0
73,220.7557,220,7557,383,#0000ff,0,0,0
379,.,31,-1,383,#0000ff,0,0,0
43,154.1915,154,1915,379,#0000ff,0,0,0
81,250.7294,250,7294,379,#0000ff,0,0,0
372,.,32,-1,379,#0000ff,0,0,0
2,50.2248,50,2248,372,#0000ff,0,0,0
103,298.5653,298,5653,372,#0000ff,0,0,0
400,.,24,-1,406,#0000ff,0,0,0
94,275.1731,275,1731,400,#0000ff,0,0,0
389,.,29,-1,400,#0000ff,0,0,0
74,226.7674,226,7674,389,#0000ff,0.0,0.2,0.0
377,.,32,-1,389,#0000ff,0,0,0
25,110.7972,110,7972,377,#0000ff,0,0,0
335,.,107,-1,377,#0000ff,0,0,0
46,159.5926,159,5926,335,#0000ff,0,0,0
110,338.7931,338,7931,335,#0000ff,0,0,0
413,.,17,-1,414,#0000ff,0,0,0
34,128.4062,128,4062,413,#0000ff,0,0,0
407,.,21,-1,413,#0000ff,0,0,0
387,.,30,-1,407,#0000ff,0,0,0
26,112.7395,112,7395,387,#0000ff,0,0,0
156,545.4741,545,4741,387,#4000bf,0.2,0.0,0.2
369,.,34,-1,387,#0000ff,0,0,0
56,180.6877,180,6877,369,#0000ff,0,0,0
348,.,42,-1,369,#0000ff,0,0,0
61,192.8012,192,8012,348,#0000ff,0,0,0
83,251.6149,251,6149,348,#0000ff,0,0,0
403,.,22,-1,407,#0000ff,0,0,0
82,251.2584,251,2584,403,#0000ff,0,0,0
326,.,208,-1,403,#0000ff,0,0,0
86,254.6564,254,6564,326,#0000ff,0,0,0
147,514.9267,514,9267,326,#0000ff,0,0,0
336,.,82,-1,403,#0000ff,0,0,0
62,193.6205,193,6205,336,#0000ff,0,0,0
329,.,172,-1,336,#4000bf,0.2,0.0,0.0
133,436.2487,436,2487,329,#4000bf,0.2,0.0,0.0
135,457.5252,457,5252,329,#4000bf,0.2,0.0,0.0
373,.,32,-1,403,#0000ff,0,0,0
87,257.1085,257,1085,373,#0000ff,0,0,0
362,.,35,-1,373,#0000ff,0,0,0
10,73.5245,73,5245,362,#0000ff,0,0,0
70,208.7878,208,7878,362,#0000ff,0,0,0
375,.,32,-1,403,#0000ff,0,0,0
97,285.1743,285,1743,375,#0000ff,0,0,0
354,.,38,-1,375,#0000ff,0,0,0
65,198.751,198,751,354,#0000ff,0,0,0
69,207.9423,207,9423,354,#0000ff,0,0,0
401,.,23,-1,403,#0000ff,0,0,0
393,.,28,-1,401,#0000ff,0,0,0
370,.,33,-1,393,#0000ff,0,0,0
95,279.4948,279,4948,370,#0000ff,0,0,0
367,.,34,-1,370,#0000ff,0,0,0
333,.,125,-1,367,#0000ff,0,0,0
35,131.1409,131,1409,333,#0000ff,0,0,0
123,403.4626,403,4626,333,#0000ff,0,0,0
339,.,56,-1,367,#0000ff,0,0,0
63,195.9209,195,9209,339,#0000ff,0,0,0
84,251.472,251,472,339,#4000bf,0.2,0.0,0.0
388,.,29,-1,393,#0000ff,0,0,0
368,.,34,-1,388,#0000ff,0,0,0
64,197.9956,197,9956,368,#0000ff,0,0,0
358,.,36,-1,368,#0000ff,0,0,0
319,.,302,-1,358,#0000ff,0,0,0
105,314.6458,314,6458,319,#0000ff,0,0,0
118,381.1235,381,1235,319,#0000ff,0,0,0
325,.,255,-1,358,#80007f,0.4,0.0,0.0
96,285.1711,285,1711,325,#80007f,0.4,0.0,0.0
317,.,321,-1,325,#80007f,0.4,0.0,0.0
304,.,354,-1,317,#80007f,0.4,0.0,0.2
172,579.6076,579,6076,304,#80007f,0.4,0.0,0.2
182,614.2197,614,2197,304,#80007f,0.4,0.0,0.2
314,.,328,-1,317,#80007f,0.4,0.0,0.0
174,583.3092,583,3092,314,#80007f,0.4,0.0,0.0
307,.,344,-1,314,#80007f,0.4,0.0,0.0
