node_id,name,node_time,subpop_id,parent_id,color_trait_1,transmissibility_1
0,1.18,1,18,-1,#ff0000,1.7007989172574987
1,1.1450,1,1450,-1,#d80027,1.4920986070435172
329,.,10,-1,1,#d80027,1.4920986070435172
310,.,239,-1,329,#d80027,1.4920986070435172
54,1736.3516,1736,3516,310,#d80027,1.4920986070435172
132,3010.9580,3010,9580,310,#d80027,1.4920986070435172
328,.,68,-1,329,#d80027,1.4920986070435172
285,.,401,-1,328,#d80027,1.4920986070435172
101,2366.541,2366,541,285,#d80027,1.4920986070435172
162,3492.8614,3492,8614,285,#d80027,1.4920986070435172
275,.,428,-1,285,#d80027,1.4920986070435172
59,1819.6851,1819,6851,275,#d80027,1.4920986070435172
270,.,442,-1,275,#d80027,1.4920986070435172
31,1315.7410,1315,7410,270,#d80027,1.4920986070435172
260,.,462,-1,270,#d80027,1.4920986070435172
23,1084.871,1084,871,260,#d80027,1.4920986070435172
117,2730.1401,2730,1401,260,#d80027,1.4920986070435172
327,.,168,-1,328,#d80027,1.4920986070435172
42,1514.2971,1514,2971,327,#d80027,1.4920986070435172
326,.,170,-1,327,#d80027,1.4920986070435172
99,2345.2056,2345,2056,326,#d80027,1.4920986070435172
290,.,387,-1,326,#d80027,1.4920986070435172
123,2825.8302,2825,8302,290,#d80027,1.4920986070435172
242,.,501,-1,290,#d80027,1.4920986070435172
85,2155.6373,2155,6373,242,#d80027,1.4920986070435172
174,.,2428,-1,242,#d80027,1.4920986070435172
119,2745.8559,2745,8559,174,#d80027,1.4920986070435172
163,3502.5240,3502,5240,174,#d80027,1.4920986070435172
325,.,171,-1,326,#d80027,1.4920986070435172
292,.,379,-1,325,#d80027,1.4920986070435172
192,.,1307,-1,292,#d80027,1.4920986070435172
103,2418.2865,2418,2865,192,#d80027,1.4920986070435172
142,3221.6764,3221,6764,192,#d80027,1.4920986070435172
289,.,388,-1,292,#d80027,1.4920986070435172
240,.,504,-1,289,#d80027,1.4920986070435172
44,1516.1146,1516,1146,240,#d80027,1.4920986070435172
237,.,519,-1,240,#d80027,1.4920986070435172
172,.,2584,-1,237,#d80027,1.4920986070435172
122,2768.3021,2768,3021,172,#d80027,1.4920986070435172
159,3471.2517,3471,2517,172,#d80027,1.4920986070435172
234,.,525,-1,237,#d80027,1.4920986070435172
74,2056.6954,2056,6954,234,#d80027,1.4920986070435172
233,.,526,-1,234,#d80027,1.4920986070435172
136,3133.2867,3133,2867,233,#d80027,1.4920986070435172
229,.,534,-1,233,#d80027,1.4920986070435172
203,.,836,-1,229,#d80027,1.4920986070435172
32,1331.3496,1331,3496,203,#d80027,1.4920986070435172
62,1858.6458,1858,6458,203,#d80027,1.4920986070435172
226,.,546,-1,229,#d80027,1.4920986070435172
221,.,633,-1,226,#d80027,1.4920986070435172
9,776.20,776,20,221,#d80027,1.4920986070435172
147,3314.4400,3314,4400,221,#d80027,1.4920986070435172
224,.,582,-1,226,#d80027,1.4920986070435172
130,2974.6098,2974,6098,224,#d80027,1.4920986070435172
219,.,637,-1,224,#d80027,1.4920986070435172
67,1965.5982,1965,5982,219,#d80027,1.4920986070435172
72,2039.9913,2039,9913,219,#d80027,1.4920986070435172
279,.,419,-1,289,#d80027,1.4920986070435172
156,3447.6100,3447,6100,279,#d80027,1.4920986070435172
262,.,458,-1,279,#d80027,1.4920986070435172
199,.,1007,-1,262,#d80027,1.4920986070435172
78,2118.2060,2118,2060,199,#d80027,1.4920986070435172
154,3413.2465,3413,2465,199,#d80027,1.4920986070435172
223,.,601,-1,262,#d80027,1.4920986070435172
140,3195.9855,3195,9855,223,#d80027,1.4920986070435172
153,3409.6739,3409,6739,223,#d80027,1.4920986070435172
324,.,174,-1,325,#d80027,1.4920986070435172
304,.,293,-1,324,#d80027,1.4920986070435172
296,.,362,-1,304,#d80027,1.4920986070435172
81,2125.9653,2125,9653,296,#d80027,1.4920986070435172
96,2300.3732,2300,3732,296,#d80027,1.4920986070435172
298,.,352,-1,304,#d80027,1.4920986070435172
121,2756.2518,2756,2518,298,#d80027,1.4920986070435172
265,.,449,-1,298,#d80027,1.4920986070435172
10,780.4181,780,4181,265,#d80027,1.4920986070435172
19,920.4419,920,4419,265,#d80027,1.4920986070435172
323,.,175,-1,324,#d80027,1.4920986070435172
308,.,245,-1,323,#d80027,1.4920986070435172
114,2709.4992,2709,4992,308,#d80027,1.4920986070435172
232,.,527,-1,308,#d80027,1.4920986070435172
100,2355.2773,2355,2773,232,#d80027,1.4920986070435172
187,.,1529,-1,232,#d80027,1.4920986070435172
133,3017.3605,3017,3605,187,#d80027,1.4920986070435172
152,3404.5575,3404,5575,187,#d80027,1.4920986070435172
322,.,177,-1,323,#d80027,1.4920986070435172
239,.,508,-1,322,#d80027,1.4920986070435172
215,.,651,-1,239,#d80027,1.4920986070435172
126,2877.9435,2877,9435,215,#d80027,1.4920986070435172
167,3569.6998,3569,6998,215,#d80027,1.4920986070435172
238,.,513,-1,239,#d80027,1.4920986070435172
138,3144.1873,3144,1873,238,#d80027,1.4920986070435172
236,.,523,-1,238,#d80027,1.4920986070435172
108,2505.53,2505,53,236,#d80027,1.4920986070435172
109,2517.1220,2517,1220,236,#d80027,1.4920986070435172
321,.,180,-1,322,#d80027,1.4920986070435172
71,2029.4694,2029,4694,321,#d80027,1.4920986070435172
137,3137.8580,3137,8580,321,#d80027,1.4920986070435172
320,.,184,-1,321,#d80027,1.4920986070435172
277,.,423,-1,320,#d80027,1.4920986070435172
53,1711.1352,1711,1352,277,#d80027,1.4920986070435172
274,.,429,-1,277,#d80027,1.4920986070435172
8,755.7,755,7,274,#d80027,1.4920986070435172
76,2070.5234,2070,5234,8,#d80027,1.4920986070435172
273,.,432,-1,274,#d80027,1.4920986070435172
106,2452.1213,2452,1213,273,#d80027,1.4920986070435172
272,.,436,-1,273,#d80027,1.4920986070435172
6,674.667,674,667,272,#d80027,1.4920986070435172
269,.,443,-1,272,#d80027,1.4920986070435172
14,825.9974,825,9974,269,#d80027,1.4920986070435172
267,.,445,-1,269,#d80027,1.4920986070435172
249,.,485,-1,267,#d80027,1.4920986070435172
41,1497.6668,1497,6668,249,#d80027,1.4920986070435172
243,.,500,-1,249,#d80027,1.4920986070435172
65,1954.4112,1954,4112,243,#d80027,1.4920986070435172
115,2713.1292,2713,1292,243,#d80027,1.4920986070435172
266,.,447,-1,267,#d80027,1.4920986070435172
210,.,720,-1,266,#d80027,1.4920986070435172
33,1346.1043,1346,1043,210,#d80027,1.4920986070435172
37,1489.5446,1489,5446,210,#d80027,1.4920986070435172
264,.,453,-1,266,#d80027,1.4920986070435172
204,.,834,-1,264,#d80027,1.4920986070435172
83,2149.6740,2149,6740,204,#d80027,1.4920986070435172
