node_id,name,node_time,subpop_id,parent_id,color_trait_1,transmissibility_1,drug_resistance_1,drug_resistance_2
199,624.7571,624,7571,264,#80007f,0.4,0.0,0.2
261,.,621,-1,264,#80007f,0.4,0.0,0.2
220,668.8796,668,8796,261,#80007f,0.4,0.0,0.2
243,705.6171,705,6171,261,#80007f,0.4,0.0,0.2
291,.,547,-1,293,#80007f,0.4,0.0,0.2
187,604.2727,604,2727,291,#80007f,0.4,0.0,0.2
283,.,555,-1,291,#80007f,0.4,0.0,0.2
158,563.9895,563,9895,283,#80007f,0.4,0.0,0.2
281,.,562,-1,283,#80007f,0.4,0.0,0.2
165,571.6890,571,6890,281,#80007f,0.4,0.0,0.2
197,618.7807,618,7807,281,#80007f,0.4,0.0,0.2
425,.,57,-1,467,#0000ff,0,0,0
69,236.2430,236,2430,425,#0000ff,0,0,0
89,263.1300,263,1300,425,#0000ff,0,0,0
481,.,37,-1,482,#0000ff,0,0,0
455,.,47,-1,481,#0000ff,0,0,0
40,151.9767,151,9767,455,#0000ff,0,0,0
431,.,54,-1,455,#0000ff,0,0,0
13,96.2748,96,2748,431,#0000ff,0,0,0
99,300.981,300,981,431,#4000bf,0.2,0.0,0.0
470,.,43,-1,481,#0000ff,0,0,0
409,.,66,-1,470,#0000ff,0,0,0
74,246.3341,246,3341,409,#80007f,0.4,0.2,0.0
408,.,67,-1,409,#0000ff,0,0,0
30,133.4987,133,4987,408,#0000ff,0,0,0
139,500.5432,500,5432,408,#4000bf,0.2,0.0,0.0
417,.,62,-1,470,#0000ff,0,0,0
24,126.6964,126,6964,417,#0000ff,0,0,0
414,.,63,-1,417,#0000ff,0,0,0
8,84.3110,84,3110,414,#0000ff,0,0,0
36,142.2421,142,2421,414,#0000ff,0,0,0
476,.,40,-1,481,#0000ff,0,0,0
432,.,54,-1,476,#0000ff,0,0,0
90,263.1309,263,1309,432,#0000ff,0,0,0
416,.,62,-1,432,#0000ff,0,0,0
369,.,319,-1,416,#4000bf,0.2,0.0,0.0
128,446.9006,446,9006,369,#4000bf,0.2,0.0,0.0
361,.,351,-1,369,#4000bf,0.2,0.0,0.0
337,.,416,-1,361,#4000bf,0.2,0.0,0.0
123,419.5380,419,5380,337,#4000bf,0.2,0.0,0.0
307,.,517,-1,337,#4000bf,0.2,0.0,0.0
143,526.4549,526,4549,307,#4000bf,0.2,0.0,0.0
300,.,524,-1,307,#4000bf,0.2,0.0,0.0
153,552.609,552,609,300,#4000bf,0.2,0.0,0.0
192,615.3713,615,3713,300,#4000bf,0.2,0.0,0.0
360,.,357,-1,361,#4000bf,0.2,0.0,0.0
355,.,376,-1,360,#4000bf,0.2,0.0,0.0
135,487.4222,487,4222,355,#4000bf,0.2,0.0,0.0
181,597.8338,597,8338,355,#80007f,0.4,0.0,0.0
358,.,363,-1,360,#4000bf,0.2,0.0,0.0
348,.,392,-1,358,#4000bf,0.2,0.0,0.0
298,.,530,-1,348,#80007f,0.4,0.0,0.2
146,534.8499,534,8499,298,#80007f,0.4,0.0,0.2
159,564.9849,564,9849,298,#80007f,0.4,0.0,0.2
336,.,421,-1,348,#4000bf,0.2,0.0,0.0
234,698.3086,698,3086,336,#4000bf,0.2,0.0,0.0
252,717.8069,717,8069,336,#4000bf,0.2,0.0,0.0
357,.,372,-1,358,#4000bf,0.2,0.0,0.0
115,381.7433,381,7433,357,#4000bf,0.2,0.0,0.0
347,.,399,-1,357,#4000bf,0.2,0.0,0.0
301,.,523,-1,347,#80007f,0.4,0.0,0.0
155,553.6383,553,6383,301,#80007f,0.4,0.0,0.0
164,571.5396,571,5396,301,#80007f,0.4,0.0,0.0
346,.,401,-1,347,#4000bf,0.2,0.0,0.0
335,.,427,-1,346,#4000bf,0.2,0.0,0.0
140,516.6975,516,6975,335,#4000bf,0.2,0.0,0.0
179,595.4760,595,4760,335,#4000bf,0.2,0.0,0.0
344,.,403,-1,346,#4000bf,0.2,0.0,0.0
131,461.6219,461,6219,344,#4000bf,0.2,0.0,0.0
150,545.6916,545,6916,344,#4000bf,0.2,0.0,0.0
395,.,118,-1,416,#0000ff,0,0,0
23,124.6588,124,6588,395,#0000ff,0,0,0
137,494.374,494,374,395,#0000ff,0,0,0
442,.,52,-1,476,#0000ff,0,0,0
43,158.5663,158,5663,442,#0000ff,0,0,0
423,.,58,-1,442,#0000ff,0,0,0
26,128.1060,128,1060,423,#0000ff,0,0,0
407,.,67,-1,423,#0000ff,0,0,0
12,94.5762,94,5762,407,#0000ff,0,0,0
103,317.1141,317,1141,407,#0000ff,0.0,0.0,0.2
473,.,41,-1,476,#0000ff,0,0,0
427,.,56,-1,473,#0000ff,0,0,0
63,224.7625,224,7625,427,#0000ff,0,0,0
388,.,194,-1,427,#4000bf,0.2,0.0,0.0
73,241.2736,241,2736,388,#4000bf,0.2,0.0,0.0
113,351.1551,351,1551,388,#4000bf,0.2,0.0,0.0
468,.,43,-1,473,#0000ff,0,0,0
459,.,46,-1,468,#0000ff,0,0,0
44,163.5292,163,5292,459,#0000ff,0,0,0
454,.,47,-1,459,#0000ff,0,0,0
51,188.6531,188,6531,454,#0000ff,0,0,0
87,263.941,263,941,454,#0000ff,0,0,0
450,.,48,-1,454,#0000ff,0,0,0
10,87.6920,87,6920,450,#0000ff,0,0,0
448,.,49,-1,450,#0000ff,0,0,0
77,250.7701,250,7701,448,#0000ff,0,0,0
433,.,53,-1,448,#0000ff,0,0,0
52,189.6763,189,6763,433,#4000bf,0.2,0.0,0.0
426,.,56,-1,433,#0000ff,0,0,0
3,71.6940,71,6940,426,#0000ff,0,0,0
76,248.4149,248,4149,426,#0000ff,0,0,0
465,.,44,-1,468,#0000ff,0,0,0
96,294.8387,294,8387,465,#0000ff,0,0,0
462,.,45,-1,465,#0000ff,0,0,0
59,204.9703,204,9703,462,#80007f,0.4,0.0,0.0
440,.,52,-1,462,#0000ff,0,0,0
14,102.512,102,512,440,#0000ff,0,0,0
18,113.4793,113,4793,440,#0000ff,0,0,0
458,.,46,-1,462,#0000ff,0,0,0
93,280.1660,280,1660,458,#0000ff,0,0,0
411,.,64,-1,458,#0000ff,0,0,0
34,140.9479,140,9479,411,#0000ff,0,0,0
60,213.3342,213,3342,411,#0000ff,0,0,0
449,.,49,-1,458,#0000ff,0,0,0
436,.,53,-1,449,#0000ff,0,0,0
78,250.81,250,81,436,#0000ff,0,0,0
420,.,59,-1,436,#0000ff,0,0,0
6,82.1245,82,1245,420,#0000ff,0,0,0
405,.,68,-1,420,#0000ff,0,0,0
11,91.249,91,249,405,#0000ff,0,0,0
25,127.1012,127,1012,405,#0000ff,0,0,0
418,.,60,-1,420,#0000ff,0,0,0
64,224.8357,224,8357,418,#0000ff,0,0,0
75,246.5672,246,5672,418,#0000ff,0,0,0
445,.,50,-1,449,#0000ff,0,0,0
86,258.8106,258,8106,445,#0000ff,0,0,0
91,266.8106,266,8106,86,#0000ff,0,0,0
444,.,51,-1,445,#0000ff,0,0,0
33,140.571,140,571,444,#0000ff,0,0,0
441,.,52,-1,444,#0000ff,0,0,0
28,130.5487,130,5487,441,#0000ff,0,0,0
435,.,53,-1,441,#0000ff,0,0,0
42,156.8167,156,8167,435,#0000ff,0,0,0
429,.,55,-1,435,#0000ff,0,0,0
19,116.5688,116,5688,429,#0000ff,0,0,0
38,151.18,151,18,429,#0000ff,0,0,0
453,.,47,-1,458,#0000ff,0,0,0
5,78.6214,78,6214,453,#0000ff,0,0,0
53,192.2440,192,2440,453,#0000ff,0,0,0
478,.,39,-1,481,#0000ff,0.0,0.0,0.2
21,120.5296,120,5296,478,#0000ff,0.0,0.0,0.2
37,149.4983,149,4983,478,#0000ff,0.0,0.0,0.2
463,.,45,-1,478,#0000ff,0.0,0.0,0.2
1,47.1509,47,1509,463,#0000ff,0.0,0.0,0.2
446,.,50,-1,463,#0000ff,0.0,0.0,0.2
410,.,65,-1,446,#0000ff,0.0,0.0,0.2
41,156.950,156,950,410,#0000ff,0.0,0.0,0.2
79,251.7089,251,7089,410,#0000ff,0.0,0.0,0.2
421,.,59,-1,446,#0000ff,0.0,0.0,0.2
393,.,150,-1,421,#0000ff,0.0,0.0,0.2
85,256.4262,256,4262,393,#0000ff,0.0,0.0,0.2
391,.,174,-1,393,#0000ff,0.0,0.0,0.2
46,178.3679,178,3679,391,#0000ff,0.0,0.0,0.2
319,.,491,-1,391,#0000ff,0.0,0.0,0.2
190,610.9355,610,9355,319,#0000ff,0.0,0.0,0.2
218,666.580,666,580,319,#0000ff,0.0,0.0,0.2
400,.,75,-1,421,#0000ff,0.0,0.0,0.2
57,198.8559,198,8559,400,#0000ff,0.0,0.0,0.2
98,297.9357,297,9357,400,#0000ff,0.0,0.0,0.2
475,.,40,-1,478,#0000ff,0.0,0.0,0.2
461,.,46,-1,475,#0000ff,0.0,0.0,0.2
20,120.123,120,123,461,#0000ff,0.0,0.0,0.2
438,.,52,-1,461,#0000ff,0.0,0.0,0.2
398,.,93,-1,438,#0000ff,0.0,0.0,0.2
368,.,325,-1,398,#4000bf,0.2,0.0,0.2
172,582.807,582,807,368,#4000bf,0.2,0.0,0.2
333,.,439,-1,368,#4000bf,0.2,0.0,0.2
126,443.88,443,88,333,#4000bf,0.2,0.0,0.2
328,.,453,-1,333,#4000bf,0.2,0.0,0.2
130,460.1260,460,1260,328,#4000bf,0.2,0.0,0.2
144,527.2326,527,2326,328,#4000bf,0.2,0.0,0.2
379,.,281,-1,398,#4000bf,0.2,0.0,0.2
367,.,326,-1,379,#4000bf,0.2,0.0,0.2
351,.,381,-1,367,#80007f,0.4,0.0,0.2
151,548.7845,548,7845,351,#80007f,0.4,0.0,0.2
182,599.4275,599,4275,351,#80007f,0.4,0.0,0.2
364,.,342,-1,367,#4000bf,0.2,0.0,0.2
122,416.2506,416,2506,364,#4000bf,0.2,0.0,0.2
324,.,485,-1,364,#4000bf,0.2,0.0,0.2
161,567.1076,567,1076,324,#4000bf,0.2,0.0,0.2
320,.,491,-1,324,#4000bf,0.2,0.0,0.2
314,.,500,-1,320,#4000bf,0.2,0.0,0.2
214,663.6195,663,6195,314,#80007f,0.4,0.0,0.2
225,677.5883,677,5883,314,#4000bf,0.2,0.0,0.2
315,.,500,-1,320,#4000bf,0.2,0.0,0.2
222,673.2183,673,2183,315,#4000bf,0.2,0.0,0.2
306,.,517,-1,315,#80007f,0.4,0.0,0.2
297,.,531,-1,306,#80007f,0.4,0.0,0.2
163,570.7969,570,7969,297,#80007f,0.4,0.0,0.2
194,616.3243,616,3243,297,#80007f,0.4,0.0,0.2
303,.,518,-1,306,#80007f,0.4,0.0,0.2
250,714.329,714,329,303,#80007f,0.4,0.0,0.2
290,.,547,-1,303,#80007f,0.4,0.0,0.2
188,605.6094,605,6094,290,#80007f,0.4,0.0,0.2
276,.,573,-1,290,#80007f,0.4,0.0,0.2
186,603.51,603,51,276,#80007f,0.4,0.0,0.2
209,650.1375,650,1375,276,#80007f,0.4,0.0,0.2
376,.,285,-1,379,#4000bf,0.2,0.0,0.2
354,.,379,-1,376,#4000bf,0.2,0.0,0.2
173,584.5015,584,5015,354,#4000bf,0.2,0.0,0.2
263,.,613,-1,354,#4000bf,0.2,0.0,0.2
195,618.8377,618,8377,263,#4000bf,0.2,0.0,0.2
262,.,617,-1,263,#4000bf,0.2,0.0,0.2
241,703.6525,703,6525,262,#4000bf,0.2,0.0,0.4
242,704.2185,704,2185,262,#4000bf,0.2,0.0,0.2
366,.,332,-1,376,#80007f,0.4,0.0,0.2
116,382.4638,382,4638,366,#80007f,0.4,0.0,0.2
327,.,464,-1,366,#80007f,0.4,0.0,0.2
265,.,609,-1,327,#c0003f,0.6000000000000001,0.0,0.2
200,631.316,631,316,265,#c0003f,0.6000000000000001,0.0,0.2
217,666.4138,666,4138,265,#c0003f,0.6000000000000001,0.0,0.2
296,.,536,-1,327,#80007f,0.4,0.0,0.2
207,648.3490,648,3490,296,#80007f,0.4,0.0,0.2
247,711.66,711,66,296,#80007f,0.4,0.0,0.2
434,.,53,-1,438,#0000ff,0.0,0.0,0.2
31,135.2488,135,2488,434,#0000ff,0.0,0.0,0.2
125,440.2941,440,2941,434,#4000bf,0.2,0.0,0.2
472,.,41,-1,475,#0000ff,0.0,0.0,0.2
4,71.9492,71,9492,472,#0000ff,0.0,0.0,0.2
32,137.7125,137,7125,472,#0000ff,0.0,0.0,0.2
443,.,51,-1,472,#0000ff,0.0,0.0,0.2
39,151.6154,151,6154,443,#0000ff,0.0,0.0,0.2
70,236.6062,236,6062,443,#4000bf,0.2,0.0,0.2
430,.,54,-1,443,#0000ff,0.0,0.0,0.2
372,.,301,-1,430,#0000ff,0.0,0.0,0.2
101,304.1213,304,1213,372,#0000ff,0.0,0.0,0.2
127,445.8242,445,8242,372,#0000ff,0.0,0.0,0.2
422,.,58,-1,430,#0000ff,0.0,0.0,0.2
48,182.9303,182,9303,422,#0000ff,0.0,0.0,0.2
415,.,62,-1,422,#0000ff,0.0,0.0,0.2
54,192.6034,192,6034,415,#0000ff,0.0,0.0,0.2
402,.,74,-1,415,#0000ff,0.0,0.0,0.2
9,85.980,85,980,402,#0000ff,0.0,0.0,0.2
17,105.8512,105,8512,402,#0000ff,0.0,0.0,0.2
471,.,42,-1,472,#0000ff,0.0,0.0,0.2
47,180.3395,180,3395,471,#0000ff,0.0,0.0,0.2
464,.,44,-1,471,#0000ff,0.0,0.0,0.2
406,.,68,-1,464,#0000ff,0.0,0.0,0.2
16,103.1090,103,1090,406,#0000ff,0.0,0.0,0.2
384,.,221,-1,406,#4000bf,0.2,0.0,0.2
92,270.3239,270,3239,384,#4000bf,0.2,0.0,0.2
383,.,232,-1,384,#4000bf,0.2,0.0,0.2
374,.,299,-1,383,#4000bf,0.2,0.0,0.2
129,454.6937,454,6937,374,#4000bf,0.2,0.0,0.2
373,.,300,-1,374,#4000bf,0.2,0.0,0.2
359,.,362,-1,373,#4000bf,0.2,0.0,0.2
121,416.8138,416,8138,359,#4000bf,0.2,0.0,0.2
352,.,381,-1,359,#4000bf,0.2,0.0,0.2
117,385.6659,385,6659,352,#4000bf,0.2,0.0,0.2
149,544.7291,544,7291,352,#4000bf,0.2,0.0,0.2
371,.,302,-1,373,#4000bf,0.2,0.0,0.2
349,.,385,-1,371,#4000bf,0.2,0.0,0.2
321,.,491,-1,349,#4000bf,0.2,0.0,0.2
162,568.2034,568,2034,321,#4000bf,0.2,0.0,0.2
169,577.2017,577,2017,321,#4000bf,0.2,0.0,0.2
342,.,409,-1,349,#4000bf,0.2,0.0,0.2
317,.,496,-1,342,#4000bf,0.2,0.0,0.2
304,.,518,-1,317,#4000bf,0.2,0.0,0.2
171,579.1004,579,1004,304,#4000bf,0.2,0.0,0.2
196,618.7708,618,7708,304,#4000bf,0.2,0.0,0.2
305,.,518,-1,317,#4000bf,0.2,0.0,0.2
147,535.5102,535,5102,305,#4000bf,0.2,0.0,0.2
299,.,530,-1,305,#4000bf,0.2,0.0,0.2
157,562.123,562,123,299,#4000bf,0.2,0.0,0.2
166,572.4900,572,4900,299,#4000bf,0.2,0.0,0.2
340,.,411,-1,342,#4000bf,0.2,0.0,0.2
132,463.4671,463,4671,340,#4000bf,0.2,0.0,0.2
331,.,450,-1,340,#80007f,0.4,0.0,0.2
142,522.9124,522,9124,331,#80007f,0.4,0.0,0.2
323,.,489,-1,331,#80007f,0.4,0.0,0.2
259,.,636,-1,323,#c0003f,0.6000000000000001,0.0,0.2
206,648.25,648,25,259,#c0003f,0.6000000000000001,0.0,0.2
245,708.5678,708,5678,206,#c0003f,0.6000000000000001,0.0,0.2
228,683.3581,683,3581,259,#c0003f,0.6000000000000001,0.0,0.2
288,.,550,-1,323,#80007f,0.4,0.0,0.2
272,.,591,-1,288,#80007f,0.4,0.0,0.4
231,685.9057,685,9057,272,#80007f,0.4,0.0,0.4
271,.,593,-1,272,#80007f,0.4,0.0,0.4
246,708.7245,708,7245,271,#80007f,0.4,0.0,0.4
254,723.5311,723,5311,271,#80007f,0.4,0.0,0.4
287,.,552,-1,288,#80007f,0.4,0.0,0.2
174,584.3745,584,3745,287,#80007f,0.4,0.0,0.2
284,.,554,-1,287,#80007f,0.4,0.0,0.2
160,566.816,566,816,284,#80007f,0.4,0.0,0.2
211,653.978,653,978,284,#80007f,0.4,0.0,0.2
365,.,340,-1,371,#4000bf,0.2,0.0,0.2
124,429.4944,429,4944,365,#4000bf,0.2,0.0,0.2
339,.,414,-1,365,#80007f,0.4,0.0,0.2
237,701.2547,701,2547,339,#80007f,0.4,0.0,0.2
280,.,570,-1,339,#c0003f,0.6000000000000001,0.0,0.2
178,592.4115,592,4115,280,#c0003f,0.6000000000000001,0.0,0.2
216,665.9422,665,9422,280,#c0003f,0.6000000000000001,0.0,0.2
382,.,250,-1,383,#4000bf,0.2,0.0,0.2
94,282.255,282,255,382,#4000bf,0.2,0.0,0.2
378,.,281,-1,382,#4000bf,0.2,0.0,0.2
111,344.1931,344,1931,378,#4000bf,0.2,0.0,0.2
322,.,491,-1,378,#4000bf,0.2,0.0,0.2
154,552.3399,552,3399,322,#4000bf,0.2,0.0,0.2
185,603.7246,603,7246,322,#4000bf,0.2,0.0,0.2
457,.,46,-1,464,#0000ff,0.0,0.0,0.2
413,.,63,-1,457,#0000ff,0.0,0.0,0.2
65,227.2606,227,2606,413,#0000ff,0.0,0.0,0.2
375,.,289,-1,413,#80007f,0.4,0.0,0.2
104,319.2723,319,2723,375,#80007f,0.4,0.0,0.2
370,.,315,-1,375,#80007f,0.4,0.0,0.2
353,.,379,-1,370,#80007f,0.4,0.0,0.2
167,574.3538,574,3538,353,#80007f,0.4,0.0,0.2
329,.,453,-1,353,#c0003f,0.6000000000000001,0.0,0.2
277,.,573,-1,329,#c0003f,0.6000000000000001,0.0,0.2
204,638.4522,638,4522,277,#c0003f,0.6000000000000001,0.0,0.4
269,.,598,-1,277,#c0003f,0.6000000000000001,0.0,0.2
236,699.6100,699,6100,269,#c0003f,0.6000000000000001,0.0,0.2
248,711.3444,711,3444,269,#c0003f,0.6000000000000001,0.0,0.2
318,.,496,-1,329,#c0003f,0.6000000000000001,0.0,0.2
275,.,575,-1,318,#c0003f,0.6000000000000001,0.0,0.2
230,685.2702,685,2702,275,#c0003f,0.6000000000000001,0.0,0.2
253,718.6267,718,6267,275,#ff0000,0.8,0.0,0.2
289,.,549,-1,318,#c0003f,0.6000000000000001,0.0,0.2
170,578.4159,578,4159,289,#c0003f,0.6000000000000001,0.0,0.2
203,636.8094,636,8094,289,#c0003f,0.6000000000000001,0.0,0.2
356,.,373,-1,370,#80007f,0.4,0.0,0.2
134,485.6612,485,6612,356,#80007f,0.4,0.0,0.2
350,.,382,-1,356,#80007f,0.4,0.0,0.2
198,621.8822,621,8822,350,#80007f,0.4,0.0,0.2
343,.,409,-1,350,#80007f,0.4,0.0,0.2
325,.,482,-1,343,#80007f,0.4,0.0,0.2
233,696.8710,696,8710,325,#80007f,0.4,0.0,0.2
308,.,513,-1,325,#80007f,0.4,0.0,0.2
156,554.9046,554,9046,308,#80007f,0.4,0.0,0.2
282,.,559,-1,308,#80007f,0.4,0.0,0.2
189,608.824,608,824,282,#80007f,0.4,0.0,0.4
270,.,595,-1,282,#80007f,0.4,0.0,0.2
201,636.554,636,554,270,#80007f,0.4,0.0,0.2
221,668.554,668,554,201,#80007f,0.4,0.0,0.2
208,649.3016,649,3016,270,#80007f,0.4,0.0,0.4
341,.,411,-1,343,#80007f,0.4,0.0,0.2
177,586.571,586,571,341,#80007f,0.4,0.0,0.2
210,651.7641,651,7641,341,#c0003f,0.6000000000000001,0.0,0.2
452,.,47,-1,457,#0000ff,0.0,0.0,0.2
7,84.934,84,934,452,#0000ff,0.0,0.0,0.2
49,182.9647,182,9647,452,#0000ff,0.0,0.0,0.2
363,.,346,-1,452,#80007f,0.4,0.2,0.2
345,.,403,-1,363,#80007f,0.4,0.2,0.2
312,.,502,-1,345,#c0003f,0.6000000000000001,0.2,0.2
148,541.5765,541,5765,312,#c0003f,0.6000000000000001,0.2,0.2
213,660.661,660,661,148,#c0003f,0.6000000000000001,0.2,0.2
279,.,571,-1,312,#c0003f,0.6000000000000001,0.2,0.2
258,.,643,-1,279,#c0003f,0.6000000000000001,0.2,0.2
232,687.139,687,139,258,#c0003f,0.6000000000000001,0.2,0.2
255,725.9917,725,9917,258,#c0003f,0.6000000000000001,0.2,0.2
266,.,607,-1,279,#c0003f,0.6000000000000001,0.2,0.2
227,681.3650,681,3650,266,#c0003f,0.6000000000000001,0.2,0.2
260,.,633,-1,266,#c0003f,0.6000000000000001,0.2,0.2
226,678.6471,678,6471,260,#c0003f,0.6000000000000001,0.2,0.2
235,698.8271,698,8271,260,#c0003f,0.6000000000000001,0.2,0.2
295,.,539,-1,312,#c0003f,0.6000000000000001,0.2,0.2
240,703.4063,703,4063,295,#c0003f,0.6000000000000001,0.2,0.2
294,.,543,-1,295,#c0003f,0.6000000000000001,0.2,0.2
239,701.786,701,786,294,#c0003f,0.6000000000000001,0.2,0.2
286,.,553,-1,294,#c0003f,0.6000000000000001,0.2,0.2
180,597.7065,597,7065,286,#c0003f,0.6000000000000001,0.2,0.4
249,712.9893,712,9893,286,#ff0000,0.8,0.2,0.2
330,.,451,-1,345,#80007f,0.4,0.2,0.2
133,470.2236,470,2236,330,#80007f,0.4,0.2,0.2
273,.,589,-1,330,#c0003f,0.6000000000000001,0.2,0.2
256,.,652,-1,273,#c0003f,0.6000000000000001,0.2,0.2
212,655.3217,655,3217,256,#c0003f,0.6000000000000001,0.2,0.2
244,706.1371,706,1371,256,#c0003f,0.6000000000000001,0.2,0.2
257,.,643,-1,273,#c0003f,0.6000000000000001,0.2,0.2
215,664.7621,664,7621,257,#c0003f,0.6000000000000001,0.2,0.2
224,676.1898,676,1898,257,#c0003f,0.6000000000000001,0.2,0.2
362,.,350,-1,363,#80007f,0.4,0.2,0.2
332,.,441,-1,362,#80007f,0.4,0.2,0.2
183,599.9526,599,9526,332,#80007f,0.4,0.2,0.2
310,.,504,-1,332,#c0003f,0.6000000000000001,0.2,0.2
145,531.1078,531,1078,310,#ff0000,0.8,0.2,0.2
251,716.5371,716,5371,310,#c0003f,0.6000000000000001,0.2,0.2
338,.,415,-1,362,#80007f,0.4,0.2,0.2
136,490.4065,490,4065,338,#80007f,0.4,0.2,0.2
268,.,604,-1,338,#c0003f,0.6000000000000001,0.2,0.2
219,667.2398,667,2398,268,#c0003f,0.6000000000000001,0.2,0.2
238,701.7074,701,7074,268,#c0003f,0.6000000000000001,0.2,0.2
480,.,38,-1,481,#0000ff,0,0,0
45,168.4745,168,4745,480,#0000ff,0,0,0
479,.,39,-1,480,#0000ff,0,0,0
82,254.619,254,619,479,#0000ff,0.0,0.0,0.2
460,.,46,-1,479,#0000ff,0,0,0
29,132.2737,132,2737,460,#0000ff,0,0,0
437,.,53,-1,460,#0000ff,0,0,0
50,184.668,184,668,437,#0000ff,0,0,0
401,.,74,-1,437,#0000ff,0,0,0
392,.,168,-1,401,#0000ff,0,0,0
66,227.8698,227,8698,392,#0000ff,0,0,0
390,.,180,-1,392,#0000ff,0,0,0
68,228.6813,228,6813,390,#0000ff,0,0,0
389,.,193,-1,390,#0000ff,0,0,0
72,240.6640,240,6640,389,#4000bf,0.2,0.0,0.0
386,.,208,-1,389,#0000ff,0,0,0
106,330.3202,330,3202,386,#0000ff,0,0,0
377,.,282,-1,386,#0000ff,0,0,0
102,305.1324,305,1324,377,#0000ff,0,0,0
109,337.4438,337,4438,377,#0000ff,0,0,0
396,.,109,-1,401,#0000ff,0,0,0
108,335.1478,335,1478,396,#4000bf,0.2,0.0,0.0
110,341.1911,341,1911,396,#0000ff,0,0,0
456,.,47,-1,460,#0000ff,0,0,0
58,204.898,204,898,456,#0000ff,0,0,0
451,.,48,-1,456,#0000ff,0,0,0
394,.,120,-1,451,#0000ff,0,0,0
88,263.1181,263,1181,394,#0000ff,0,0,0
100,301.9249,301,9249,394,#0000ff,0,0,0
439,.,52,-1,451,#0000ff,0,0,0
56,198.2067,198,2067,439,#4000bf,0.2,0.0,0.0
428,.,55,-1,439,#0000ff,0,0,0
105,323.5257,323,5257,428,#4000bf,0.2,0.0,0.0
424,.,57,-1,428,#0000ff,0,0,0
80,253.7594,253,7594,424,#0000ff,0,0,0
419,.,59,-1,424,#0000ff,0,0,0
2,62.4860,62,4860,419,#0000ff,0,0,0
412,.,63,-1,419,#0000ff,0,0,0
55,197.1680,197,1680,412,#0000ff,0,0,0
112,348.8631,348,8631,412,#0000ff,0,0,0
477,.,40,-1,479,#0000ff,0,0,0
403,.,71,-1,477,#0000ff,0,0,0
15,102.9931,102,9931,403,#0000ff,0,0,0
22,122.9036,122,9036,403,#0000ff,0,0,0
474,.,41,-1,477,#0000ff,0,0,0
397,.,105,-1,474,#0000ff,0,0,0
35,142.1985,142,1985,397,#0000ff,0,0,0
67,227.9306,227,9306,397,#0000ff,0,0,0
404,.,70,-1,474,#0000ff,0,0,0
62,217.4566,217,4566,404,#0000ff,0,0,0
83,255.3270,255,3270,404,#0000ff,0,0,0
469,.,43,-1,474,#0000ff,0,0,0
95,292.4616,292,4616,469,#0000ff,0,0,0
